,xi
2065,0.00878289577865591
2066,0.019401923895676014
2067,0.018028502980709668
2068,0.05349236536910319
2069,0.03922035866661551
2070,0.01951833946413672
2071,0.0028867602426455533
2072,0.026253422408533254
2073,0.048606798986414
2074,0.05204310412952895
2075,0.03796099156779784
2076,0.0051398795267690554
2077,0.02051343413019527
2078,0.01177799261341321
2079,0.014088246423245783
2080,0.023257738512851754
2081,0.01517044935701128
2082,0.011402500228228505
2083,0.018890357812972748
2084,0.03658161255108325
2085,0.024594972990325325
2086,0.03818160177198958
2087,0.025810696391320796
2088,0.045419252746528235
2089,0.0017427942269531583
2090,0.009331274630555036
2091,0.004516001818184599
2092,0.03599847753773504
2093,0.05048754790063409
2094,0.003812269713284258
2095,0.03900895728354143
2096,0.015839417861995407
2097,0.03800540284182541
2098,0.02998791656850182
2099,0.035287806684565964
2100,0.01659538413904023
2101,0.035673763971234326
2102,0.005142917394631068
2103,0.021606123989031376
2104,0.0011217117430238448
2105,0.03913370844472713
2106,0.009187643291028778
2107,0.022783093384371608
2108,0.0036460901961493934
2109,0.031307102713348196
2110,0.011546996600782981
2111,0.018311148549838896
2112,0.01385245261889576
2113,0.00016254424619193894
2114,0.06468779160621625
2115,0.021574802199750363
2116,0.027935599121770214
2117,0.008881978029751113
2118,0.0276780751410694
2119,0.024859097086125957
2120,0.004554350013229864
2121,0.02679285997508716
2122,0.02969718964225903
2123,0.014538288181355578
2124,0.025624772970086654
2125,0.014309042717263947
2126,0.007949264114029932
2127,0.01881581712729176
2128,0.019025702532557844
2129,0.0016563259331368978
2130,0.054670591012253106
2131,0.013422816337333856
2132,0.006781943870972366
2133,0.004112469055926265
2134,0.016285124240166544
2135,0.011517045475008656
2136,0.032419216467372954
2137,0.008144322035512902
2138,0.01950445971537817
2139,0.016976159780935522
2140,0.007691537887191335
2141,0.046805778077373045
2142,0.013101957695984021
2143,0.0039791439618300575
2144,0.02149013610309033
2145,0.006969768770570067
2146,0.0028015467475113985
2147,0.008932599198959636
2148,0.02333194235834461
2149,0.03742898680190242
2150,0.004865992510482538
2151,0.01896305702939697
2152,0.006772237415367027
2153,0.013553783021515652
2154,0.01885824970291087
2155,0.0023248898565652485
2156,0.022143705536670798
2157,0.02104903171151026
2158,0.017253579999886935
2159,0.02685713424286649
2160,0.016872114311438507
2161,0.02468854960389542
2162,0.0011150168989346315
2163,0.006547884416557928
2164,0.01790411686314094
2165,0.01837000260056937
2166,0.015435514366161609
2167,0.015852952899547558
2168,0.006605197325372588
2169,0.024980192641206066
2170,0.0012454487729044034
2171,0.026974189967114773
2172,0.03786776706761437
2173,0.023075212805778653
2174,0.0037399345494706117
2175,0.0180017306045797
2176,0.04320205677119586
2177,0.022332614824440523
2178,0.0007726422644364888
2179,0.006026052962331591
2180,0.01525879601542151
2181,0.0182761564377171
2182,0.01258388623909308
2183,0.010982760610651818
2184,0.0219385864244931
2185,0.03968759649327855
2186,0.008546721218855477
2187,0.0031015650514596973
2188,0.03361109053858444
2189,0.0029522445719289848
2190,0.019329648998769478
2191,0.007050781950825757
2192,0.03700239308112622
2193,0.010242061087545162
2194,0.016563933140503508
2195,0.04392491194549582
2196,0.014416281182432109
2197,0.035776627130764904
2198,0.05701549911486451
2199,0.0016893669967982076
2200,0.035313724964063306
2201,0.0008965332478274336
2202,0.011396255115735757
2203,0.06406389868336719
2204,0.06074828190672041
2205,0.017355596828951058
2206,0.0065894345430155925
2207,0.027961736888024787
2208,0.00014248958591193787
2209,0.015438699725028482
2210,0.03841243997320372
2211,0.021910427187899074
2212,0.049051535999634716
2213,0.004423322368506244
2214,0.03645518375039457
2215,0.03286105164320237
2216,0.03170660095348112
2217,0.007049170764009148
2218,0.04621134493340633
2219,0.007144695239428187
2220,0.02019364859016268
2221,0.009804388638673528
2222,0.0420340781923125
2223,0.027348946885420007
2224,0.0058548258138249425
2225,0.02127764909141667
2226,0.005210763439950499
2227,0.004799541067710257
2228,0.004869251747914947
2229,0.01612975222975244
2230,0.04306986819344043
2231,0.011534651854717269
2232,0.047441219224059514
2233,0.046473225686583006
2234,0.010811003927586719
2235,0.027324983566814155
2236,0.016582271682684568
2237,0.0015911034380044278
2238,0.028101108261605154
2239,0.03160294530811693
2240,0.028803550502863748
2241,0.001715666364636298
2242,0.05757175659874926
2243,0.033112558619185085
2244,0.03774067858634299
2245,0.004670125613705008
2246,0.03995095277790918
2247,0.023370013487110694
2248,0.018261695451812415
2249,0.02667550921442638
2250,0.0018108420643861665
2251,0.0034385351815214727
2252,0.019257584275851728
2253,0.03681268064147797
2254,0.0059705054411369335
2255,0.007096230136942978
2256,0.01897596722131986
2257,0.06175199274369024
2258,0.009431795520172658
2259,0.0599997252354197
2260,0.02267211011425591
2261,0.024938067517971986
2262,0.030823592019500547
2263,9.544022188194903e-05
2264,0.02979714521870248
2265,0.027270589420012162
2266,0.028534821752814965
2267,0.029783046043915337
2268,0.0714992714806916
2269,0.013235018136729514
2270,0.03050508190773106
2271,0.015899181249378738
2272,0.0015917099877284903
2273,0.0586374946144581
2274,0.0011556800150445516
2275,0.05889011283427608
2276,0.016336329281154714
2277,0.0014573063452004223
2278,0.04145675502408919
2279,0.019434682363718033
2280,0.05618501778395936
2281,0.004059261086114865
2282,0.010002844792083562
2283,0.014953991397641597
2284,0.027885329286701562
2285,0.02667558106836322
2286,0.03686949162466892
2287,0.04810040873746611
2288,0.020914830241391402
2289,0.06509916706702325
2290,0.012683121524700358
2291,0.05699615072432063
2292,0.039277875563320463
2293,0.011849227650149065
2294,0.0058272548597849
2295,0.008844153599332653
2296,0.0008192561333438967
2297,0.022102549740085558
2298,0.006480186718114689
2299,0.036108783756909256
2300,0.005801228889944103
2301,0.0267160954656308
2302,0.06090797240226218
2303,0.04911292646039185
2304,0.02823945142666558
2305,0.008526560161298085
2306,0.004016314404281036
2307,0.02052614898838657
2308,0.005183556571936653
2309,0.01958732504413459
2310,0.021204585511888786
2311,0.01686166681013167
2312,0.00964265039374572
2313,0.007632523033861391
2314,0.05301221489858868
2315,0.009103365698618431
2316,0.010221711399812483
2317,0.02588510046755825
2318,0.005962854613954731
2319,0.015681187242447683
2320,0.0010694631906891742
2321,0.024095423614874205
2322,0.0060041164998970165
2323,0.007159492544889085
2324,0.009664838149085864
2325,0.011797146823460038
2326,0.0039085830960997985
2327,0.013512072637833605
2328,0.0039404107339943515
2329,0.009656303927887206
2330,0.026680177827016455
2331,0.0030000972128506123
2332,0.006560020543145316
2333,0.01411566989660875
2334,0.004901898559829712
2335,0.014671288623386037
2336,0.016836889990247662
2337,0.02582789641864585
2338,0.03128566859713137
2339,0.002114230130989472
2340,0.0018541552096370574
2341,0.012114857335980955
2342,0.032163773630662654
2343,0.008265030961062817
2344,0.022582376775299524
2345,0.005237436895288162
2346,0.03801526192424565
2347,0.00917570631061311
2348,0.011901950196748303
2349,0.0301152207958717
2350,0.051730325965613715
2351,0.023568807890714635
2352,0.02625552534811737
2353,0.012386690173450106
2354,0.05081237855927406
2355,0.04371517846622769
2356,0.00021503515073365356
2357,0.0048421677716458545
2358,0.013991914298908578
2359,0.03221006313860107
2360,0.02227729170645113
2361,0.024597571109574997
2362,0.02595642698506666
2363,0.026742205019238602
2364,0.04091045373130561
2365,0.01597478700759752
2366,0.024070318962994743
2367,0.0027521526243344877
2368,0.02876454373796384
2369,0.005390652279542692
2370,0.01993973470876999
2371,0.021510039856395012
2372,0.013405680996106978
2373,0.00018055941403566887
2374,0.006221169392394744
2375,0.031165149148518444
2376,0.028596974234792752
2377,0.004162604803646208
2378,0.024513042155842185
2379,0.033152311219677336
2380,0.03151810239745432
2381,0.043389917382806606
2382,0.02050754895315907
2383,0.025292867704051012
2384,0.04447994232229103
2385,0.06774531879228285
2386,0.015086154926098553
2387,0.0123240134829765
2388,0.053476380722502846
2389,0.02183086229119766
2390,6.528545527301807e-05
2391,0.03354931267811127
2392,0.04917613934784673
2393,0.0007195433341472036
2394,0.007898182433922752
2395,0.0073052269055404895
2396,0.02432753463136628
2397,0.0009887348537761416
2398,0.0184968023020137
2399,0.020231103810272592
2400,0.03909539213732548
2401,0.026903690007636902
2402,0.0062655366228104165
2403,0.0177946437354108
2404,0.044005597965864084
2405,0.014948593238921528
2406,0.018959304993785092
2407,0.04312980046981495
2408,0.026458548549103525
2409,0.009189586632153742
2410,0.02365305573375617
2411,0.033142588044493874
2412,0.04219016237186614
2413,0.00781837760360696
2414,0.0055183560946926065
2415,0.02736796082101125
2416,0.0237598977086172
2417,0.019962348157744322
2418,0.02681267690047444
2419,0.004321618446092725
2420,0.034723128158561656
2421,0.03510318050839595
2422,0.0046651551974425925
2423,0.010000688119336104
2424,0.01894183383536523
2425,0.005603605175157688
2426,0.004847738928089512
2427,0.024407305976097773
2428,0.0269185691281383
2429,0.005864768561746792
2430,0.0013940722849636825
2431,0.02560856179497137
2432,0.005630002477571402
2433,0.010990266816602104
2434,0.020212656593416978
2435,0.0031313754200949693
2436,0.03506693572173644
2437,0.01271547780563529
2438,0.004383045075673261
2439,0.01828665413356218
2440,0.046262178356370316
2441,0.0018886710967793638
2442,0.0035062313996331185
2443,0.05461851077323142
2444,0.005032279886302008
2445,0.01861259055892489
2446,0.025590500836702626
2447,0.03196327774908286
2448,0.0507223048380492
2449,0.009993423676762005
2450,0.03655044772878312
2451,0.01018418234249034
2452,0.03991547410335655
2453,0.007187567510852186
2454,0.003703440430610074
2455,0.009114194135860672
2456,0.0035775954362582563
2457,0.03134943448741028
2458,0.025150817059214722
2459,0.03695775808434178
2460,0.008082487558407082
2461,0.02972858709235599
2462,0.008769648515268787
2463,0.019983628251433898
2464,0.025601960804268763
2465,0.03463907564095117
2466,0.00038091233347033876
2467,0.002329798301872299
2468,0.025112454998767825
2469,0.02272180864067677
2470,0.021233762724887712
2471,0.008504708502621668
2472,0.01334221473395716
2473,0.0010968112049280759
2474,0.005955474290309178
2475,0.00169570164265357
2476,0.0034342689156711386
2477,0.008679193993046253
2478,0.017333951828741947
2479,0.06237756278598108
2480,0.005479447057584755
2481,0.04018088700650329
2482,0.017133953025408752
2483,0.02944250390794582
2484,0.032897731944617946
2485,0.0072825845547838525
2486,0.024644447505876105
2487,0.01979756732776977
2488,0.011119533551997868
2489,0.00878813295011448
2490,0.031139664059058027
2491,0.020040927726998104
2492,0.024361376520769345
2493,0.052689247846958776
2494,0.010665645140695183
2495,0.006219188485300572
2496,0.0552709804938028
2497,0.00396813634542903
2498,0.02960159711482671
2499,0.001076296557556776
2500,0.027715398474756882
2501,0.026797719992017285
2502,0.019488728157418908
2503,0.010072910595038544
2504,0.03791016569220118
2505,0.019377442632075973
2506,0.003265510053284194
2507,0.037637037875741366
2508,0.022802551141916018
2509,0.035898126047811355
2510,0.0018865232191452794
2511,0.004459352014509199
2512,0.011222490450776057
2513,0.029885539893171796
2514,0.05073502914337573
2515,0.04132299947928589
2516,0.0053806933129074905
2517,0.028622362169961578
2518,0.036014040596272244
2519,0.04250902002835594
2520,0.01317241663675257
2521,0.009273929325589222
2522,0.010163137124316735
2523,0.012220945973284068
2524,0.026187769452311965
2525,0.02538536555324554
2526,0.03162583752272064
2527,0.03650537526955603
2528,0.021967150966748072
2529,0.023279815647166913
2530,0.01881911519693253
2531,0.0196547133843466
2532,0.031521485802638985
2533,0.00446387644744272
2534,0.001509221507769505
2535,0.01756830949418422
2536,0.014330389139281616
2537,0.03751178111337977
2538,0.021731964881010372
2539,0.007550485208437943
2540,0.01898916847915981
2541,0.03205446559006361
2542,0.00731740532333272
2543,0.031113519868788526
2544,0.020055229200951423
2545,0.03357301293196947
2546,0.00835014832562504
2547,0.021326180208247777
2548,0.0066968965896995695
2549,0.04560042788461143
2550,0.03365806178860445
2551,0.018778270593104447
2552,0.00982647186910205
2553,0.010491325384866187
2554,0.020137975361121493
2555,0.032277407882411215
2556,0.02442062803350733
2557,0.010468685491382829
2558,0.007671856137052489
2559,0.050849996645438836
2560,0.014597556681704722
2561,0.022052674772664222
2562,0.022069200414040886
2563,0.05352064072321805
2564,0.007856066961043452
2565,0.05235905988317051
2566,0.020372701433387607
2567,0.016905622660449406
2568,0.0027620727256987034
2569,0.018929850348028906
2570,0.05611240766833499
2571,0.018994404255649737
2572,0.009895901185477986
2573,0.012543086659354157
2574,0.01773119559181573
2575,0.04585917221857903
2576,0.0033786375466905855
2577,0.013204266560357513
2578,0.016071457690650534
2579,0.006174648489473883
2580,0.00678948426995403
2581,0.01661770368222687
2582,0.018669643218814456
2583,0.007877435496211505
2584,0.0001368950985281732
2585,0.024751139170155423
2586,0.016774615588754125
2587,0.034120757577483424
2588,0.035309360846841414
2589,0.04148361819934436
2590,0.013715194546038086
2591,0.006143563493647964
2592,0.010023396801666903
2593,0.0009042317321010483
2594,0.030531436661274586
2595,0.03306330128537237
2596,0.020049978285592993
2597,0.010319987154192047
2598,0.0017391068592858975
2599,0.015120768275312928
2600,0.021958315618792558
2601,0.008887186704676382
2602,0.017439772670070828
2603,0.05929357285376319
2604,0.014066539057813262
2605,0.015153868025399904
2606,0.006915286979551143
2607,0.049436293322312516
2608,0.03545539781530992
2609,0.06600705412830568
2610,0.04032049874644692
2611,0.040951556460787145
2612,0.03383487879670208
2613,5.1297737000740445e-06
2614,0.037560412083602404
2615,0.010653142023342239
2616,0.008299528134207914
2617,0.02754637089714154
2618,0.018274934276479787
2619,0.027799982504519285
2620,0.04958817973617668
2621,0.0327895277218402
2622,0.022301210892115775
2623,0.02745368781489069
2624,0.0031589298096305687
2625,0.014406643305081979
2626,0.028249630033434045
2627,0.008957470523607179
2628,0.011264350174764237
2629,0.03343756740946078
2630,0.07527458032346987
2631,0.013286306297227983
2632,0.008243469029258906
2633,0.02566922245239714
2634,0.027023370758308334
2635,0.01814654186318558
2636,0.015497841028702566
2637,0.010791794144063038
2638,0.026604854947561665
2639,0.02229685204846261
2640,0.0019209180867335723
2641,0.0018948778937341593
2642,0.015179227766882398
2643,0.028173643247252987
2644,0.005765058656417759
2645,0.020864818697481847
2646,0.00859633869229745
2647,0.003352030679313188
2648,0.026919283617377856
2649,0.006026302630041608
2650,0.011056181866483498
2651,0.023216921390503856
2652,0.013687725029209827
2653,0.06756577609337824
2654,0.005042112425935519
2655,0.011800494271967166
2656,0.005278292888590035
2657,0.005364681188879705
2658,0.0008686060111008018
2659,0.003748336591256082
2660,0.030554091283385106
2661,0.03942180465228093
2662,0.044816159288873225
2663,0.014058726658381631
2664,0.020895034760301294
2665,0.018729283601650076
2666,0.021047202894972347
2667,0.03516810275812046
2668,0.0006666251189672324
2669,0.05808637044501875
2670,0.03474611131004805
2671,0.020212735861329597
2672,0.004433634464269682
2673,0.020413026524712018
2674,0.026063427701534993
2675,0.006010640871790645
2676,0.029188793417361414
2677,0.014400045085796544
2678,0.019207137387485636
2679,0.052231981357310636
2680,0.0026578930303785063
2681,0.015843230119721566
2682,0.0031292161426099406
2683,0.015356580794246778
2684,0.06035633145839355
2685,0.03836437304394226
2686,0.0175731050649485
2687,0.008050363273639845
2688,0.005435949075159402
2689,0.04735194860156847
2690,0.009875771512612298
2691,0.02030168345396088
2692,0.009980538977668239
2693,0.03335899742461752
2694,0.04359937835769617
2695,0.020411300358226213
2696,0.0129070624618166
2697,0.03342541245182872
2698,0.026018274251474516
2699,0.0011023310895525856
2700,0.013589530420778258
2701,0.03860953765351302
2702,0.0368758539167262
2703,0.06169731660171475
2704,0.01022396367457561
2705,0.0025666450974326342
2706,0.01869399769558662
2707,0.015417811316102151
2708,0.047243924917872195
2709,0.012454001826798762
2710,0.032694849138089274
2711,0.030639750198999786
2712,0.02360093189082148
2713,0.007362436787058384
2714,0.008749603278971228
2715,0.012057515482983245
2716,0.0183783204881157
2717,0.03317436039047125
2718,0.005353784104202431
2719,0.03829135907828308
2720,0.03173687805049426
2721,0.004069719872083374
2722,0.029772821060933364
2723,0.03565896176187937
2724,0.02775640439514976
2725,0.020961245435024436
2726,0.0061094298550616755
2727,0.03048808666915022
2728,0.0176782082310133
2729,0.002154644738028402
2730,0.0014324217266342395
2731,0.006345023714838839
2732,0.034696369796156444
2733,0.02809320879449734
2734,0.004632032800267541
2735,0.02149552007884644
2736,0.00616026844073737
2737,0.014870031424654213
2738,0.009993892586318776
2739,0.047260233638374324
2740,0.041573153244769366
2741,0.03331434439049728
2742,0.003553780313112672
2743,0.04343804969998537
2744,0.011722677891919612
2745,0.033782702969413214
2746,0.001405306153273202
2747,0.008762356192684007
2748,0.0387583692703941
2749,0.02526826969494174
2750,0.04667928837518108
2751,0.01377859687432875
2752,0.03995951157753416
2753,0.021187147881939337
2754,0.021096398135005842
2755,0.02723392939491181
2756,0.01800287268146511
2757,0.02782543092335018
2758,0.03209535102127767
2759,0.016096233030372414
2760,0.044161871266784974
2761,0.05662350821593083
2762,0.03188508111201265
2763,0.027065835503759555
2764,0.03608520761996762
2765,0.022530618973856477
2766,0.005182232348416943
2767,0.029496475231905853
2768,0.0011835654688168093
2769,0.0028370776293429045
2770,0.0033996160935176774
2771,0.02962570964812948
2772,0.003295175911759338
2773,0.03792547645862897
2774,0.002090988056410871
2775,0.013302016140429734
2776,0.007550655316745349
2777,0.015871812572543047
2778,0.05620589578673354
2779,0.006758880395271671
2780,0.01963510594844205
2781,0.002620697677990422
2782,0.0034032770560076323
2783,0.05057115186734948
2784,0.043110766315699676
2785,0.023467874905322626
2786,0.005367966015151354
2787,0.012280371564558603
2788,0.006041027093402589
2789,0.016570737637516916
2790,0.0007980858368978939
2791,0.02860696745598205
2792,0.016661447133389906
2793,0.0008075412687768308
2794,0.010108857461487077
2795,0.001037942836185142
2796,0.011778633270628308
2797,0.00620994923643085
2798,0.02585108218102596
2799,0.0164841587890939
2800,0.002737137798786849
2801,0.03575650615113751
2802,0.004437977216308633
2803,0.033555225453717696
2804,0.024091961416564764
2805,0.0014762877121541251
2806,0.024067076828444223
2807,0.03297988504388025
2808,0.059779256044948034
2809,0.018538814786045306
2810,0.009377114278457934
2811,0.022309711238088226
2812,0.032541909456658455
2813,0.032956820369931125
2814,0.015659985603203336
2815,0.03684958159078303
2816,0.005236319203456331
2817,0.006168782773137803
2818,0.0491254133845922
2819,0.0185838811252793
2820,0.022108846429406137
2821,0.003432556403757947
2822,0.012376903491181639
2823,0.025830533676487293
2824,0.03410087063935528
2825,0.030526710155701547
2826,0.0613260198622013
2827,0.01828999800622055
2828,0.03548309827003591
2829,0.032847097821445355
2830,0.01808125942904927
2831,0.026757943333428853
2832,0.0027952999192586477
2833,0.0231006723273128
2834,0.005689385333220671
2835,0.02107243163354106
2836,0.030964745539015365
2837,0.01664543420605518
2838,0.020853034759581158
2839,0.0063255312552528255
2840,0.023185978410631723
2841,0.037997872553837506
2842,0.007184368608492725
2843,0.0251797152054255
2844,0.03644263097957134
2845,0.0330328728673441
2846,0.03476397383592518
2847,0.005747873433034571
2848,0.044961385799129526
2849,0.029399156638530377
2850,0.027929407579606293
2851,0.02920000778485237
2852,0.010729732240081023
2853,0.03788400857844754
2854,0.03809214116509743
2855,0.0351071716787869
2856,0.0005233848349728461
2857,0.03255271829114729
2858,0.004436067544430681
2859,0.03256640159572048
2860,0.010171251271020853
2861,0.03651177279230696
2862,0.03151407546232031
2863,0.00010132075153605844
2864,0.007663441701436697
2865,0.040714683457463145
2866,0.027479696669533652
2867,0.04279874324866668
2868,0.016930494106539688
2869,0.0007024915357709167
2870,0.001618881072797073
2871,0.0063106624837103885
2872,0.008649013709393059
2873,0.009945565952177802
2874,0.01911197700073032
2875,0.010848155258245215
2876,0.00817254594567262
2877,0.03734528052583329
2878,0.01626821947884909
2879,0.03407211925480808
2880,0.030808584387093454
2881,0.013011179447393125
2882,0.018907680508378228
2883,0.014644469523014396
2884,0.04109168182079208
2885,0.01829580059828278
2886,0.009359547052391788
2887,0.02182982979086627
2888,0.010357563353533605
2889,0.008058090884569128
2890,0.018538344340036265
2891,0.028230353304915155
2892,0.005920886927476041
2893,0.011478635927381943
2894,0.04733998722437455
2895,0.03617212102601086
2896,0.0073287488642556475
2897,0.03045224188974463
2898,0.01389858960036366
2899,0.021860773858162062
2900,0.021592914323466855
2901,0.03614981829461167
2902,0.01541833786273637
2903,0.006236724801031592
2904,0.049594788048235444
2905,0.009356742911111972
2906,0.048781056605998324
2907,0.004025689115184816
2908,0.015543025537557039
2909,0.006704782256011837
2910,0.012426618708910436
2911,0.03086088333698769
2912,0.01829069915573332
2913,0.0022802908529435863
2914,0.011376461898933425
2915,0.015993552560468253
2916,0.00594714982629934
2917,0.05470442227355784
2918,0.0569168764304793
2919,0.016441569266622588
2920,0.024622919378057904
2921,0.002584397680508159
2922,0.012865658570029654
2923,0.0041415127343169544
2924,0.05642298884128648
2925,0.009216174869584152
2926,0.036932139990479555
2927,0.018005682623854328
2928,0.019822654142859445
2929,0.03193650392446477
2930,0.0020309271434466487
2931,0.016389752534027427
2932,0.009272818357124894
2933,0.002516894801706901
2934,0.006698662485977827
2935,0.020058001519876526
2936,0.033127216740840446
2937,0.01623268501167926
2938,0.02055533905407492
2939,0.0024177183194717747
2940,0.0060340540393712325
2941,0.024562117466091396
2942,0.04119672651530458
2943,0.026475298845927184
2944,0.03376085679772295
2945,0.0004649883391007418
2946,0.028212817215670535
2947,0.00259807829773639
2948,0.04169955164827309
2949,0.03226846978252484
2950,0.04328992746472527
2951,0.04339556935401239
2952,0.00344307887117537
2953,0.026802560564334398
2954,0.008819437682700087
2955,0.02466526827612134
2956,0.02286519721396204
2957,0.018171871954207344
2958,0.0255891316418356
2959,0.0057320891341351736
2960,0.007397284970262858
2961,0.014205216362205189
2962,0.05804702392535857
2963,0.015814055680808077
2964,0.0368122831130006
2965,0.02528487001830797
2966,0.029014857237761732
2967,0.01347200017181258
2968,0.04833195444591501
2969,0.01997407743320507
2970,0.00904356482027521
2971,0.03188972583558926
2972,0.03377634873941708
2973,0.039623879476730475
2974,0.029333102212777722
2975,0.03531098013361388
2976,0.02498627558124605
2977,0.02752344567787771
2978,0.018803543609764533
2979,0.026967367348884705
2980,0.021859713490519
2981,0.004217027315581656
2982,0.017999716570561188
2983,0.03726287710917089
2984,0.024208436097102513
2985,0.003797691780384382
2986,0.037055237123069885
2987,0.0007327481889730242
2988,0.014062324004970594
2989,0.007262233031769103
2990,0.010093968757045081
2991,0.008971191736232162
2992,0.035746990108644086
2993,0.00938232179394551
2994,0.03929911790519495
2995,0.047401266314193065
2996,0.0009801574697355566
2997,0.0026955516597545175
2998,0.010501885712097744
2999,0.008229271782594763
3000,0.042740772464417195
3001,0.005996637911711867
3002,0.027830728154692078
3003,0.03601739585863675
3004,0.008017608762208353
3005,0.04137813691641014
3006,0.014368702815522952
3007,0.051591028285446636
3008,0.016872175373103013
3009,0.0014002272908862192
3010,0.02284985517173785
3011,0.0043422411967974
3012,0.04612903934162209
3013,0.016386399608080932
3014,0.01846688253951341
3015,0.03701278044708401
3016,0.01137444370263368
3017,0.015461261555759125
3018,0.04847713910492474
3019,0.0051994622630898435
3020,0.043996293147740326
3021,0.028769666719128794
3022,0.046079823344407744
3023,0.04725225821098175
3024,0.029932510633028975
3025,0.03123569836625696
3026,0.04405097823851503
3027,0.03623888513862755
3028,0.013571788058388979
3029,0.027162545190865722
3030,0.013858666004229518
3031,0.00916090650515581
3032,0.023243452325150307
3033,0.01781210869949639
3034,0.03830543089296901
3035,0.039889483252239843
3036,0.045929932882423946
3037,0.04904308867481554
3038,0.006216845982712861
3039,0.017542735402731754
3040,0.027459997591285576
3041,1.803841201749451e-05
3042,0.03739712839744268
3043,0.05209064841011047
3044,0.026141294540814902
3045,0.0014959281628008497
3046,0.04297881821242608
3047,0.02455366433144749
3048,0.07285899136631674
3049,0.001381918215545716
3050,0.008237365943994275
3051,0.016868616835063327
3052,0.05694447994460619
3053,0.0004927574505482219
3054,0.003615923927034994
3055,0.03205524135776677
3056,0.022141333636668592
3057,0.034967193608979
3058,0.060742641535433295
3059,0.020088974883375545
3060,0.018670319938879857
3061,0.000551033125464763
3062,0.005670081560016797
3063,0.027265501208430062
3064,0.004536140463996304
3065,0.028569207243213546
3066,0.02315589248149781
3067,0.025817700401411438
3068,0.057807631373556725
3069,0.03554287060172279
3070,0.01256021646617627
3071,0.027106687353477692
3072,0.035275555947245615
3073,0.06399266333036131
3074,0.017698786925635944
3075,0.015420323090567513
3076,0.025918624804996338
3077,0.02307152187206885
3078,0.008042212400135975
3079,0.016420289527408552
3080,0.00656868472309699
3081,0.017567637164974535
3082,0.0475588203172277
3083,0.038045662465396944
3084,0.023265784344893813
3085,0.011372066338673254
3086,0.007278778073241403
3087,0.03472609423345861
3088,0.012006834342144642
3089,0.014855672724908339
3090,0.022427937144885095
3091,0.0195682817570424
3092,0.026148194713925876
3093,0.009721744453233901
3094,0.017446865427571286
3095,0.01497742171854518
3096,0.02009849274344345
3097,0.022894540786884653
3098,0.03259259263580053
3099,0.040843174157363604
3100,0.005280632309708971
3101,0.009149941691025827
3102,0.011498647708463702
3103,0.00797233650100911
3104,0.04366917243191583
3105,0.026576896001859522
3106,0.012965470155656697
3107,0.013805089262911113
3108,0.03491919169291309
3109,0.013241204090319963
3110,0.02660106044024277
3111,0.045302797599356744
3112,0.03889098893622647
3113,0.014650746943311366
3114,0.014808351636392037
3115,0.009805537085668944
3116,0.009131554983655438
3117,0.008283914828505896
3118,0.04850148188329152
3119,0.027668270649463
3120,0.018750955077949622
3121,0.042602498421384194
3122,0.0319232463448629
3123,0.027537821604897303
3124,0.014811143610067263
3125,0.05536118965155869
3126,0.02865956544462952
3127,0.02622885791746106
3128,0.005142109274971408
3129,0.0015330080071068435
3130,0.01059658863945262
3131,0.031449469924976915
3132,0.031335735018651875
3133,0.004716048230293087
3134,0.013118642427817148
3135,0.0167104428484634
3136,0.0042377595790847895
3137,0.031279618380540844
3138,0.017823124166990237
3139,0.0023226340101529727
3140,0.002659949506471873
3141,0.008171806146551813
3142,0.012507188606414456
3143,0.009291948713712344
3144,0.027239752039489692
3145,0.017400250882276563
3146,0.04765056082935051
3147,0.006042382332470068
3148,0.009446107922606597
3149,0.003939341528862277
3150,0.008321590689518574
3151,0.00024181763103967198
3152,0.017770245762938196
3153,0.04835729590796621
3154,0.022959713368969098
3155,0.036860947289864526
3156,0.020656280882240044
3157,0.03704110091554126
3158,0.024626968889942917
3159,0.010164341408833152
3160,0.001976089949320782
3161,0.05939529376704774
3162,0.013405203574875155
3163,0.04286888950820474
3164,0.01270485080435773
3165,0.0025821926462582957
3166,0.019133728287122995
3167,0.012709858988121887
3168,0.009711025084901532
3169,0.001191906600939853
3170,0.008775518027674786
3171,0.009375808799484176
3172,0.012513080032327328
3173,0.022959587877340162
3174,0.0027798675418754457
3175,0.02826930285886948
3176,0.0380308643953341
3177,0.04004330670882121
3178,0.019345395759735488
3179,0.03640014074287909
3180,0.007779326490034485
3181,0.048647116212276964
3182,0.006250666660285137
3183,0.019186078179930295
3184,0.0022479863809077537
3185,0.07270544174992527
3186,0.02692907720804544
3187,0.036569910279995045
3188,0.012976928927605538
3189,0.0037778699159711827
3190,0.0032023624228470493
3191,0.02092719125412175
3192,0.021050852301734507
3193,0.015622315069276343
3194,0.04382468848515124
3195,0.002383421698223441
3196,0.018206546214146725
3197,0.03180658498183041
3198,0.032868191894214756
3199,0.03160842085542556
3200,0.01075596411415325
3201,0.022452837865848122
3202,0.026319205408758435
3203,0.0141457615204947
3204,0.01970778965853711
3205,0.009493698579468954
3206,0.01019406651263962
3207,0.029180658390222356
3208,0.04750760239326878
3209,0.05518942002788401
3210,0.005358226008698359
3211,0.04992650904495743
3212,0.017779560093968576
3213,0.019286983119603446
3214,0.014998938058033807
3215,0.030640285599077142
3216,0.04887025930204329
3217,0.0009002031770369828
3218,0.000854644996437004
3219,0.003084268793784012
3220,0.0023030096211542617
