,cos_t
2345,1.00907895501556
2346,0.978995905269245
2347,0.9768560378129765
2348,0.9582685202895818
2349,0.9613837515954006
2350,0.9491126245699987
2351,0.9945531993369233
2352,1.0134461744100214
2353,0.9854794081987689
2354,1.011883976911165
2355,1.0110580705007632
2356,0.9636340794297628
2357,0.9795436141386944
2358,0.9821032595853464
2359,0.978173289355756
2360,0.9844106821915978
2361,0.9653787503499544
2362,0.9558681422459847
2363,0.9827317094092055
2364,1.0075546763191454
2365,0.9962085830918433
2366,0.9996980128287006
2367,1.0346884220490205
2368,0.9755850732393048
2369,1.0031125175085593
2370,0.9460723096777435
2371,0.9955271009508249
2372,0.9966489490571261
2373,0.9663000893473862
2374,0.9736540809754062
2375,0.969503779077504
2376,0.9710317542755155
2377,0.9311181691769281
2378,0.9742231757278221
2379,0.9584796267822339
2380,0.9885135810652838
2381,0.9975093664943235
2382,0.9624262321191761
2383,0.9715576445007322
2384,0.9958765328126116
2385,0.9329793347067953
2386,0.958089842011828
2387,0.9925663354902757
2388,0.9841776162395366
2389,0.9919231865048594
2390,0.9485447498064231
2391,0.9643357696696685
2392,1.0053298396392034
2393,0.9945908072703706
2394,0.9739041082789097
2395,0.9876925676285189
2396,0.9809319411374553
2397,0.9751798009385473
2398,1.0062424730048003
2399,1.0297712612327106
2400,0.9777388499060293
2401,0.9563103578663393
2402,1.0049824041386262
2403,1.0029378320950084
2404,0.960254363548452
2405,0.9957510041521336
2406,0.9753317716963206
2407,0.9811253315447993
2408,0.9824043201375257
2409,1.0043615372107881
2410,0.9900905911322326
2411,0.9521443616035851
2412,0.977349995943996
2413,0.9544847642496853
2414,0.9866705336294616
2415,0.9906440984159718
2416,0.9754246975893825
2417,1.0093193726043113
2418,0.9804660295932506
2419,1.0197138307651665
2420,0.9877748462783732
2421,0.9460948973855162
2422,1.0021189555155274
2423,1.0442791849710535
2424,0.9983808357408667
2425,0.9768679362092573
2426,1.0201676907093145
2427,0.987328496068992
2428,0.9967335824166362
2429,1.0142651824975673
2430,1.0165962948499516
2431,0.9698466430596896
2432,0.9743899091212054
2433,0.9577756396694269
2434,0.9435557385063673
2435,0.9984026128753407
2436,0.9992995937391164
2437,0.9882603312984298
2438,1.0103217442840862
2439,0.9726972754976455
2440,0.98037174937653
2441,0.9895937622000145
2442,0.9709785262128425
2443,0.9517347552685211
2444,0.9852244012529332
2445,0.9744446057729056
2446,0.9777737537880183
2447,0.9766322273373721
2448,1.0138140409190033
2449,0.9653576852076109
2450,0.9933697407232335
2451,0.9820027787785246
2452,0.9876467915787892
2453,0.9642301225953558
2454,1.0092814668762475
2455,0.9663316478188697
2456,1.0111959750705652
2457,1.0144112960894007
2458,0.9812810659941766
2459,1.0009113722126461
2460,0.9792278053701403
2461,0.9992746002999837
2462,0.9766048540296395
2463,0.997015266706386
2464,1.020694679077203
2465,0.9711739005209249
2466,1.0199757925829052
2467,0.9753021941666717
2468,0.9838004108764141
2469,0.974199721221365
2470,0.9486059627252997
2471,0.9712149957910223
2472,1.0008123389196049
2473,0.9863847898206916
2474,0.9281215623716859
2475,0.9974982262325002
2476,0.9784394348300323
2477,1.020710125586558
2478,0.9848746718376261
2479,0.9732081492505832
2480,1.0199081891649653
2481,1.0000440830783843
2482,0.9668181545993589
2483,0.9891982836066809
2484,1.0188731845687165
2485,1.030737597043309
2486,0.9959416792518608
2487,0.974986046094607
2488,1.028632850936059
2489,1.0236052119938122
2490,1.0014280793598007
2491,0.9788457505017492
2492,1.0216812587325972
2493,1.0064700232214545
2494,1.0164934210171506
2495,1.0217697917129445
2496,1.0183970563091143
2497,0.9956321923945476
2498,0.9593974334241702
2499,0.9669074758315426
2500,0.950874082482176
2501,1.0050222640122657
2502,1.0278677249851609
2503,0.9685747275789777
2504,1.0118650438341843
2505,0.974009094960617
2506,0.9636593718413056
2507,1.0108148977060853
2508,0.9488997570513106
2509,1.012107098978674
2510,0.9731939099794312
2511,1.0062360572061284
2512,0.9968296033735395
2513,0.9607642998594774
2514,0.9909017912167111
2515,1.021182759451468
2516,0.9688973781754796
2517,0.9975391106194179
2518,0.9682785470498674
2519,1.037698433525924
2520,0.9962176150576758
2521,0.9758101359989116
2522,1.0152951708113795
2523,0.9543179102876927
2524,1.0008568341709496
2525,0.9689851576418794
2526,0.9774790073599628
2527,1.0030350662816343
2528,1.0128661682805216
2529,1.001481418949921
2530,1.0004960171100337
2531,0.9811439184751919
2532,0.9980124714249998
2533,0.9955316603557
2534,1.0003073404024319
2535,1.0103072905925674
2536,0.9924568966600779
2537,0.9968291002616776
2538,0.9796798216879364
2539,0.9874195955679264
2540,1.0080537196664643
2541,1.0061023912677975
2542,0.9674858917230713
2543,0.9906774194511093
2544,0.9947654022211292
2545,0.9712083758608734
2546,1.0094402447256483
2547,0.9940346827716672
2548,1.013038609137443
2549,0.9939600385845461
2550,1.001174576625133
2551,0.9828371761384466
2552,1.0464486687997732
2553,1.0016587069110623
2554,0.9527000140282758
2555,0.9732055747050324
2556,0.9785396243583854
2557,0.9767463143935992
2558,0.9824644114597461
2559,1.002098100826224
2560,0.9907605771880938
2561,1.0014485459728075
2562,0.9550691890945344
2563,0.9947487549609966
2564,0.9676583296244426
2565,1.0092109169902703
2566,1.0169979269818776
2567,0.9809508444289085
2568,0.9772071468300663
2569,0.998529178888561
2570,1.012654113207463
2571,0.9987744928595386
2572,1.0112989041656915
2573,1.0030065682856126
2574,1.004643722898934
2575,0.993928518670022
2576,1.0100797410885312
2577,1.0024941726311762
2578,0.9938576305823993
2579,0.9603594459731191
2580,1.0156479158087794
2581,1.0047088769258918
2582,0.9934113979708282
2583,0.9556257697295029
2584,1.036154124516397
2585,1.0348036905444646
2586,0.990890786668642
2587,0.9893405655700632
2588,0.9735240691378153
2589,0.9701765221200103
2590,0.9749476133912955
2591,1.0114098441016353
2592,0.9654927813958323
2593,1.0184507488366732
2594,0.9978491061216442
2595,0.9655375640775352
2596,0.9683461344406246
2597,1.0035206349095036
2598,0.9422507582202078
2599,0.9927732050523165
2600,0.9968772158453707
2601,0.9932967656282108
2602,0.9935494513496158
2603,1.0012712142781695
2604,0.996088527152275
2605,0.989266313143011
2606,0.9989266695488171
2607,0.9617608754357324
2608,1.0079376931788406
2609,0.922636393576103
2610,0.9869208550567782
2611,1.030685858395313
2612,1.0197300371980809
2613,0.986894536548288
2614,0.9919292467899627
2615,1.0069831935195848
2616,0.9601053010500297
2617,0.9787607998195672
2618,0.995754409646696
2619,0.98964146578547
2620,0.9885387459242733
2621,0.9918978304193427
2622,0.9945627969218428
2623,0.9657026438354583
2624,0.9960338952215803
2625,0.9770311502549255
2626,1.007803465094179
2627,1.0173308891156843
2628,0.9875089686819335
2629,0.982043257307842
2630,1.0101921187404876
2631,0.9892939152731732
2632,0.9689635042113581
2633,1.0382772480857818
2634,1.034186319559037
2635,0.9810022930457444
2636,0.9717161051952075
2637,0.969833688148893
2638,0.9708000267084029
2639,1.0202447552237093
2640,1.0330265147898605
2641,0.9206158480884402
2642,0.997579869644854
2643,0.9811953591404202
2644,1.0203502435779124
2645,0.9935173578391912
2646,0.973736564890471
2647,1.0019841544949213
2648,0.9644572729659701
2649,0.9561866549182662
2650,0.9731962712524814
2651,0.9869979265403943
2652,0.9968838039972349
2653,0.9424640183168935
2654,0.9805172091508612
2655,0.970222817410119
2656,1.0048445810014133
2657,0.9791703723633712
2658,0.9951301638204306
2659,1.0147914065604606
2660,0.9617088855695956
2661,0.9734096965343243
2662,0.9678569816096236
2663,1.0063597154411446
2664,1.0139450032034176
2665,0.9889330741991911
2666,0.9784505484151966
2667,0.9521101238369648
2668,0.9690692460889029
2669,0.9784162643723914
2670,1.0184517187900648
2671,1.0185852557746158
2672,0.9712523812357868
2673,0.9946555001075351
2674,0.9528970168568061
2675,0.9894839634760338
2676,0.9451314163546074
2677,0.9744705070288998
2678,0.9593721490812241
2679,0.9735200546173779
2680,0.9800051151382452
2681,0.9748396117991018
2682,0.9929110310486946
2683,0.9905203570969652
2684,1.0234419388095324
2685,0.9920849938503699
2686,0.9887581038203705
2687,0.946022625663681
2688,0.9484652235391628
2689,0.9780044218783586
2690,0.9890412671706912
2691,1.0304709198582918
2692,0.981482348039886
2693,0.9851449090780054
2694,1.0064763396568643
2695,0.9867065965009787
2696,0.9629192056831628
2697,0.9989102224372136
2698,0.9719245640026962
2699,1.0056298188354693
2700,1.0160462268690065
2701,0.9895889863613065
2702,1.0177303125829937
2703,0.9845137471156179
2704,1.011785954874387
2705,1.0098624742246356
2706,0.9912994485085862
2707,0.9957450365182449
2708,0.9831282132373066
2709,1.0103265064906362
2710,1.015493070471377
2711,1.006288052152085
2712,1.0174523034519556
2713,0.9934374098442782
2714,0.9844611773746688
2715,0.979976070765034
2716,0.9600450611290158
2717,0.9594216924328306
2718,1.0118471251425478
2719,1.0078929622546653
2720,0.9977832723535484
2721,1.0042512590990598
2722,0.9808207982561129
2723,1.0127990516012664
2724,0.9776118258872418
2725,0.9780723460868627
2726,1.0148264658006163
2727,0.9975013440843734
2728,0.9772443212552588
2729,0.9817793258650382
2730,1.0101674266097997
2731,0.9978323524347564
2732,1.033731696310794
2733,1.0164794264793742
2734,0.9836452225403473
2735,0.9702931022371721
2736,0.976472089096855
2737,1.0126262436876008
2738,0.9797785546129022
2739,1.0144889021763492
2740,1.00045734639622
2741,1.006002994739628
2742,0.9978071637321964
2743,0.9542281898600673
2744,1.0136943598412635
2745,0.9606955360579673
2746,1.0003461037735344
2747,1.0124955806347973
2748,0.9606079158238541
2749,0.9689881215550445
2750,0.9979130570103117
2751,0.9938594187989902
2752,0.9653990010308967
2753,0.9957539390577815
2754,0.9990938453159623
2755,1.0154190207189882
2756,0.9960347739986971
2757,0.9899644557778022
2758,1.0114712335575786
2759,0.9892418100962179
2760,0.979400939234797
2761,0.9766332709704972
2762,0.9526018656059414
2763,1.0114812481809587
2764,0.9821226177337056
2765,0.9775518373767343
2766,0.968381940477921
2767,0.970731559378666
2768,1.0221788620187584
2769,0.9912705212472935
2770,0.9504775645126707
2771,0.9926301674323049
2772,0.9669446915674635
2773,1.0139090680374454
2774,0.9682623144656302
2775,0.9829702026536082
2776,0.9781745180195671
2777,1.010750753671236
2778,1.0099356122061187
2779,0.9524216887765471
2780,1.0199733841071918
2781,1.0323895315280602
2782,0.9722645148991966
2783,0.9895306560989956
2784,1.0141946503883368
2785,0.9820127257378267
2786,0.9583052460409975
2787,0.9617988657363167
2788,0.965851781090722
2789,0.9522065463543345
2790,0.9896222927459741
2791,1.000129131136537
2792,0.9845325448910655
2793,0.9574614500334455
2794,0.9855673848087386
2795,1.010241925559954
2796,1.012437322593462
2797,0.9979324443352288
2798,0.991764139862102
2799,0.981075961932576
2800,1.0172788289389765
2801,0.9835415755708082
2802,0.9559483060151235
2803,0.9698624297819246
2804,1.011632953613039
2805,0.9734240380658443
2806,0.980303071631795
2807,1.0402705357914899
2808,0.9438266752486626
2809,0.9644978612427232
2810,0.9934023641694731
2811,0.986007741913459
2812,1.0294069775716985
2813,0.9638168346342298
2814,1.0095776704550143
2815,1.023673759370152
2816,0.9886452997313195
2817,0.9996278450460366
2818,0.9951148550050435
2819,1.0013789135370277
2820,1.0001105105355943
2821,0.9831565181310231
2822,0.9863414935797126
2823,0.9987596101587003
2824,0.9994644197688207
2825,0.9816263040127541
2826,1.0094001053374482
2827,0.9672050709539042
2828,0.9704257446149178
2829,1.0366577358086098
2830,0.9627871544471127
2831,0.9944933264153325
2832,1.0079214153253768
2833,0.9889949772980121
2834,1.0328577964385317
2835,1.0005725878152019
2836,0.9839618910229795
2837,1.022979004858018
2838,1.0008161981772636
2839,1.0100633078481243
2840,0.992920648157354
2841,0.9963998929753989
2842,0.990522296429412
2843,0.9685057205273329
2844,0.9851106595974858
2845,0.9652915862815008
2846,0.9840514957182545
2847,1.0024070070692732
2848,0.9770727262893919
2849,0.9804851522931616
2850,0.9934049906634845
2851,1.0168147116504023
2852,1.005310389073146
2853,1.0097138287596175
2854,0.9904829316440494
2855,0.9536116309956936
2856,0.9739535300256881
2857,1.0449873230510565
2858,1.0087027114606544
2859,0.987875841953559
2860,1.0036504792873626
2861,1.0116808646703375
2862,0.9671077983804711
2863,0.9940356746606697
2864,1.0193885263764433
2865,0.9508861603202377
2866,0.9946696247705687
2867,1.008699631998131
2868,0.9783210559092035
2869,1.0131510296401454
2870,1.0165545983186333
2871,0.9802716729669413
2872,0.9817558052886493
2873,1.0141604230812278
2874,0.9815303123265219
2875,0.9854419849744251
2876,1.0189182322641686
2877,1.021383064522127
2878,0.9929936227321015
2879,0.9967537382122236
2880,0.9972023356801037
2881,0.9832156965266758
2882,0.9535275219505736
2883,0.9610671475026966
2884,1.019442190817766
2885,1.0219592116589151
2886,0.9574703675434202
2887,0.9863064728053496
2888,1.0420059898005534
2889,0.9783539711493535
2890,0.99512385870215
2891,0.9779786530709638
2892,1.0077197530095288
2893,0.9839977473080659
2894,0.983807640204187
2895,0.9737508022740425
2896,1.004905658102323
2897,1.0083193246641233
2898,0.9989466232256929
2899,0.9773448902905946
2900,0.9675230187509654
2901,1.0084527181724388
2902,0.9598045640971231
2903,1.0220896494995007
2904,0.9952852513494458
2905,0.9771626916909704
2906,1.038632075516898
2907,0.9866237234224194
2908,0.9834005287947163
2909,0.9889938753481715
2910,1.0151933187012026
2911,0.9489953569069056
2912,0.9626900002970719
2913,0.9774787618081614
2914,1.010678995448436
2915,0.9789968938833249
2916,0.9830160701510122
2917,1.023008545314565
2918,0.9976379196563563
2919,1.0122203509065846
2920,0.9928024077246166
2921,1.014068439259546
2922,0.9738602195894486
2923,0.9660708048665144
2924,0.915609408085134
2925,1.012720567967422
2926,0.9773833709390949
2927,0.9996988243401016
2928,0.9861179067991503
2929,0.9779469710070697
2930,1.0278458025327808
2931,0.9341408048345989
2932,0.9886728368940557
2933,0.9803516513730793
2934,0.9910982847351538
2935,0.9785717330876278
2936,0.9860614406545682
2937,0.9897011761263511
2938,1.002516455472231
2939,0.9795755338901181
2940,1.0084563921897636
2941,0.9821593677842979
2942,0.9963838087183398
2943,0.9708685820971287
2944,1.0090208781094607
2945,1.0160810891518546
2946,0.9960571385618855
2947,0.9752855790558309
2948,0.990794017673155
2949,0.9740802086668817
2950,0.97581692536723
2951,0.9829653720740129
2952,1.0330486485991284
2953,0.9767969586110796
2954,0.9886347629566119
2955,0.9953326850133234
2956,0.9937142911711221
2957,1.0258190004799113
2958,0.9903006790383193
2959,0.994813931518484
2960,0.995635401401293
2961,1.0030637243700418
2962,0.9683477080655789
2963,0.9840647813274209
2964,0.9869494913617785
2965,0.9723291367123433
2966,1.0106210290025839
2967,0.9680214641873959
2968,1.0265950499929928
2969,0.9845973085100896
2970,0.9823889586576243
2971,0.958991831115376
2972,0.9898182408481051
2973,1.001195893799316
2974,0.98484680382357
2975,0.9653868060741656
2976,0.9550541052422548
2977,1.0069775899987228
2978,0.9915122304010027
2979,1.0279487957371125
2980,0.9778789497365451
2981,0.9422811888100365
2982,0.9674257986698366
2983,0.926188098200706
2984,1.0012430466045306
2985,0.9885034201489663
2986,1.0012767536845324
2987,0.9937837272104804
2988,0.9834521256327792
2989,0.9934407657469684
2990,0.9877236721530307
2991,0.9460293452992345
2992,0.9742221730932977
2993,0.9767126428239237
2994,1.0055313561093138
2995,0.9852418652308909
2996,0.9886017038023036
2997,0.9778219251127732
2998,1.0048377752315627
2999,0.9646456386753846
3000,1.0172749242703372
3001,1.028179079414098
3002,0.965977354985618
3003,1.0043652748650054
3004,0.9611318877735341
3005,0.9964592237729971
3006,0.9694912033297096
3007,0.9869339352540486
3008,0.9859452421246776
3009,0.9861498021575574
3010,1.008195352553299
3011,0.9697653245054504
3012,0.9451204544950929
3013,0.9812934479981185
3014,1.0099720909407717
3015,1.0351764701373432
3016,1.0200379722629764
3017,0.9838687535836051
3018,0.9564119489939686
3019,1.026786828666623
3020,0.986648209812901
3021,0.9646410317324239
3022,1.0005447066301423
3023,0.9717512909283552
3024,0.9815855338906527
3025,0.9756812983725015
3026,0.9796800485167709
3027,0.9727928616073936
3028,0.9982746031194797
3029,0.9920437287933496
3030,0.9978031985328936
3031,0.9938483198818902
3032,0.9656626173317703
3033,0.9634957218747225
3034,1.0284266618448128
3035,0.9975092064337246
3036,0.9674663752473537
3037,0.9881292678184733
3038,0.9958374573653569
3039,0.9950677717709014
3040,1.014087471881016
3041,1.010850409527506
3042,0.9528261771837387
3043,0.9838083645174807
3044,1.0153061586761174
3045,0.97835833401581
3046,0.9846871517161381
3047,0.9826499365315303
3048,1.012662507841595
3049,0.9796473439141871
3050,0.9800900488208993
3051,0.9853416802722187
3052,1.0094436276566208
3053,1.0000915604109288
3054,1.0001507636101865
3055,0.9833109293085286
3056,0.9933371350305851
3057,1.0336557758139095
3058,0.9992357077651534
3059,1.0029826919091795
3060,0.994056996371179
3061,0.9915012668344294
3062,0.9892578025122536
3063,0.9600916021516209
3064,1.0110756233333562
3065,1.019028366431206
3066,1.0121033543161773
3067,0.9626748435650678
3068,0.9795943287129707
3069,1.007881888052498
3070,0.9865485850903462
3071,0.9398075661288288
3072,0.9887637439649852
3073,1.0175092185084598
3074,1.022760532032348
3075,0.9718651925825559
3076,1.0156582535165213
3077,1.0017951683720898
3078,1.013539959752539
3079,0.9562444008245675
3080,0.9878430818409655
3081,1.0117852419328142
3082,0.9744511846271644
3083,0.9584889940961975
3084,0.9926788865478512
3085,0.9994944456069652
3086,0.9736312186571097
3087,0.9746870085266254
3088,0.9755804143205279
3089,0.9550504653251092
3090,1.0181214440682165
3091,0.9760660886624559
3092,0.9742504522266137
3093,0.9626002588071634
3094,0.946259620362159
3095,0.9802280140136477
3096,0.9799467874880435
3097,1.0025100455967921
3098,0.9853325705469616
3099,1.0068849130423367
3100,0.993267208702619
3101,1.016398619931294
3102,1.0168694879743134
3103,0.9944898790928314
3104,0.9847569395748033
3105,0.9996628924517577
3106,1.027088719636986
3107,1.0180775688832755
3108,0.9788825608511582
3109,0.9975020530186867
3110,0.9992110144975118
3111,1.001213310918229
3112,0.9785156717683933
3113,0.9977462854533459
3114,0.9924333533681237
3115,0.9870448867274602
3116,0.972795113981615
3117,0.9880014220741152
3118,1.002529243708451
3119,0.9759538467853248
3120,1.0522424344745525
3121,0.983506950055239
3122,1.0033714291732063
3123,0.9955622573216031
3124,1.0068805700470946
3125,0.9787884025563294
3126,0.9927807228417805
3127,0.9871241716257151
3128,1.0013806471365843
3129,1.0028290690371229
3130,0.9737844793932882
3131,0.9840773538759681
3132,0.976975998969559
3133,0.9849829425876959
3134,1.018818437137042
3135,0.9632771393997501
3136,1.0313961818424375
3137,0.9870792377391235
3138,0.9702615983909998
3139,0.9770056364436395
3140,0.9954479646438701
3141,1.0480867126846918
3142,0.9733345355893971
3143,1.0153071851039837
3144,1.000453028036305
3145,0.9574774759392157
3146,0.9859067659797432
3147,0.979508880740888
3148,0.9588521277629086
3149,0.9950665559630484
3150,0.988064707885124
3151,1.001415933433745
3152,0.9577066081635626
3153,1.0083255175393326
3154,1.0091012050006796
3155,1.0053095699142967
3156,0.9661133802468197
3157,0.9868865347688858
3158,0.9886944213992328
3159,0.994932526480283
3160,1.0043823701979058
3161,0.9565522823574012
3162,0.9836104834069901
3163,1.023339295757428
3164,0.9694670411495053
3165,0.9787209255890753
3166,1.0038441926886774
3167,0.9949938769874126
3168,0.9864201414767412
3169,0.989231372586774
3170,0.9995663729912609
3171,1.0246906589350453
3172,1.0011597093382556
3173,0.9974927399760831
3174,0.9838901081897506
3175,0.9640195562415015
3176,0.9884351318799663
3177,0.9910204132773568
3178,0.9921575047722714
3179,1.0023404292570524
3180,0.9885026610809821
3181,0.999501574697096
3182,0.9408507353085399
3183,0.9846177126821356
3184,0.9816201974782969
3185,1.0033598270331692
3186,1.0113270875245277
3187,0.9701456889738104
3188,0.9662481477480812
3189,0.9559562576124612
3190,0.9840297540236781
3191,1.0071976232074071
3192,1.0095896255143344
3193,0.9700433007445218
3194,0.980780532122111
3195,0.9424732890887679
3196,0.9987866686304625
3197,0.994256982207922
3198,0.9578204179313116
3199,0.9926993022916333
3200,0.9991860669025392
3201,0.9511102583912598
3202,0.9775337858147345
3203,0.9874938853504981
3204,1.0008276558080231
3205,0.9845023864307003
3206,0.9737444430669924
3207,1.0187940283857786
3208,0.9509912565850293
3209,1.0195612097131852
3210,0.9813228714743052
3211,1.0111080973261317
3212,0.9850817823029433
3213,1.0063776195258824
3214,1.0228972017279652
3215,0.9978361052950322
3216,0.9793690680064333
3217,1.0024447724346484
3218,0.9878373625004339
3219,0.997164768869327
3220,0.9892379375196475
3221,0.9795586281197539
3222,1.016149164181489
3223,0.9997768221529679
3224,0.9554166290446005
3225,0.9498767913405969
3226,0.9999000303705798
3227,0.9704293166855463
3228,0.9563970166614272
3229,0.9582249826226302
3230,0.9903383817807062
3231,1.0186142596148777
3232,0.9715835897872702
3233,0.9907859454461332
3234,1.02451501698255
3235,0.9791320415161089
3236,0.981900100532705
3237,0.9800857915043681
3238,0.973039910382574
3239,0.9834823763067244
3240,1.017991269850514
3241,1.0203544020995186
3242,0.9933892391578216
3243,1.038659502089812
3244,0.9955759661532827
3245,1.0137270668526965
3246,0.9874670438767734
3247,1.0015773775599783
3248,0.9900152565202802
3249,0.9941756051363226
3250,0.9823070535531223
3251,0.9968900866656798
3252,1.0064258002263875
3253,0.9903450280228031
3254,0.9681910552484698
3255,1.0082421977231733
3256,0.9959881483567167
3257,0.9428114202952371
3258,0.9696597378292758
3259,1.0094440140380323
3260,0.9903702947282677
3261,0.9635562948116991
3262,0.9891446408532792
3263,1.0136507788659666
3264,0.9921960904827573
3265,0.9707106987814894
3266,0.9714814469806045
3267,0.9893997100545593
3268,1.0125669297306026
3269,0.9846065684965432
3270,1.0046069124980272
3271,1.0096608539732168
3272,0.9751420214690392
3273,1.0167289763202205
3274,0.9704355952658975
3275,0.9703746113262219
3276,0.9913503510031065
3277,0.9921873922888631
3278,0.9803554599012181
3279,0.9887489083530192
3280,1.0092384863564856
3281,1.0199324538639731
3282,0.9526459105412345
3283,0.9739391788169226
3284,0.9935678717862294
3285,0.9655488561043927
3286,0.9433134779992419
3287,0.9640963696880115
3288,0.9783614877509945
3289,0.9917775944302968
3290,0.9671703887073405
3291,0.9939975189907472
3292,1.0220422939314335
3293,1.0198976370883595
3294,0.9662169187524178
3295,1.0034580563968432
3296,0.9896210427627176
3297,0.9863348209127648
3298,1.0011947666513823
3299,0.9944017101709413
3300,0.9955009273848663
3301,0.971609329853757
3302,1.0159968187332322
3303,0.9820360296983869
3304,1.0287198256869328
3305,1.0096438081307926
3306,0.9919973811700572
3307,0.9695884881266511
3308,0.9519254266265814
3309,0.9076494747727605
3310,0.9654462870880258
3311,0.95830505090409
3312,0.9589065706419023
3313,0.9944779750961922
3314,0.9831066037842144
3315,0.9917156183991832
3316,0.9601157364409116
3317,0.9925846442528589
3318,1.0057381971190962
3319,1.003843290743609
3320,0.9594615082620902
3321,1.0124483162601123
3322,0.9964131735429742
3323,1.001801225493617
3324,0.9606017459504012
3325,1.0154804362364682
3326,1.000075076761865
3327,0.9803026075396046
3328,0.9900488309993498
3329,1.0031624078505375
3330,0.9550480647619048
3331,0.985734576071117
3332,1.015496811540025
3333,1.0098882216644884
3334,0.9965124899161026
3335,0.9412447333692241
3336,0.9655292504273204
3337,0.9880302145296624
3338,0.9926236912412864
3339,0.9553985756601956
3340,1.0172398162662792
3341,1.000958564405385
3342,1.0046659077583253
3343,1.019127439209552
3344,0.9696744612274146
3345,0.9616728570926052
3346,1.0049549215411344
3347,1.0135675822083716
3348,0.9897593684095894
3349,1.0469707857692032
3350,1.0127605839071803
3351,1.0107264371081959
3352,0.9973486480821903
3353,0.949183289466909
3354,0.9569787925774403
3355,0.9748514235860738
3356,0.9623435059431963
3357,0.9818701541332017
3358,0.9786624185023773
3359,0.9975332757899978
3360,1.0375803684921285
3361,0.9852708171519001
3362,0.9856786016913187
3363,0.964180758055897
3364,0.9730193344881503
3365,1.0039365879006215
3366,0.9900517415304835
3367,1.015167442719595
3368,0.9885449874632448
3369,1.0014454999250475
3370,0.9840843510603592
3371,0.9967118354917403
3372,0.9972208475851078
3373,0.9927356423586461
3374,0.9724104160176106
3375,0.9804494599820257
3376,0.9838317326216574
3377,1.0217167884726497
3378,0.9437246658670468
3379,0.9986230791096181
3380,0.9772116827893612
3381,1.028950445434945
3382,1.0117521083811745
3383,1.0009163728121047
3384,0.9675745720503043
3385,0.9962515212939045
3386,0.9927950106468899
3387,0.9639416302355486
3388,1.010990930998641
3389,0.9763131339931085
3390,0.9821679300409691
3391,0.9949230038334907
3392,0.9491646192800349
3393,0.9908826614373277
3394,0.9759656899499516
3395,0.9843920842673677
3396,0.9968228587044438
3397,0.9490331989499968
3398,1.0026464908545896
3399,1.0055041773046967
3400,1.0226520155692516
3401,0.9893598028823547
3402,0.9589922831249414
3403,0.9839027967666845
3404,0.9946740114579231
3405,1.0107322928935543
3406,1.005994572221929
3407,0.9858204356157937
3408,1.0115030954666566
3409,1.0238085013410025
3410,0.9641197916483919
3411,0.9905378629469251
3412,1.0042553967556773
3413,1.0411475907368077
3414,1.0262534879775826
3415,0.992252544296764
3416,0.9855919477553498
3417,0.9495845170958006
3418,0.9759499341992567
3419,0.991940302292559
3420,0.967191066232483
3421,0.9698671472825654
3422,0.9592363966843831
3423,0.9089724099773419
3424,1.00044938984561
3425,1.0075393984644634
3426,0.9875385206398801
3427,0.9961243313510925
3428,0.9845587374539417
3429,0.9776354722476239
3430,0.9796247522956402
3431,1.0039338134155693
3432,1.012242291671986
3433,1.0046810570678153
3434,0.9959144679199223
3435,0.9464472225117141
3436,0.9736342207559904
3437,0.9837883452518985
3438,1.01264170234019
3439,0.9717895489453948
3440,1.032557827073036
3441,1.0049140499334401
3442,1.015240785082852
3443,1.0065883196624663
3444,1.0097441175310757
3445,0.970654358334103
3446,0.9905567222963462
3447,0.9933284459422884
3448,1.0228338559730823
3449,0.9838211832874915
3450,1.0094381892916409
3451,1.0130085271518365
3452,0.991492951924382
3453,1.0042503446127014
3454,0.9891109232447215
3455,0.9695242148932944
3456,0.9742244728331511
3457,1.0160913299336036
3458,0.9694848115422663
3459,1.0243688391403585
3460,1.002050102600447
3461,0.9810980032146174
3462,0.9892854440539838
3463,1.0469141592822964
3464,1.0067015118833924
3465,0.9794358902210978
3466,1.0015697386106608
3467,1.0098647149840745
3468,0.9769826912196347
3469,0.9454802807436269
3470,0.9826405070385663
3471,1.0012894807888166
3472,0.9974743451486412
3473,0.9601505441439048
3474,1.0069821388333249
3475,0.9730496084281997
3476,0.9735314762515018
3477,1.0097348661528425
3478,0.9805456581292196
3479,1.0241106812507725
3480,1.0348176666003082
3481,0.9796473671291362
3482,0.9965961417610509
3483,1.0303151655478078
3484,0.9976464978052622
3485,1.0152902701732038
3486,1.0015086800656217
3487,1.0099822922002726
3488,0.9524742851628151
3489,1.0097282673938057
3490,1.0239130863861488
3491,0.9926632915010255
3492,0.9879930605956407
3493,1.0179852254905593
3494,0.9692746888016864
3495,1.0234941173834382
3496,1.003281356759618
3497,0.9802167810895775
3498,1.0349534572755092
3499,0.9807679558696734
3500,1.0000644920481851
3501,0.9723889770257069
3502,0.9731737027708889
3503,0.9811658794861869
3504,0.9435939974606845
3505,1.027813114448793
3506,0.9982867833286765
3507,1.0208798165754065
3508,0.9982446209458323
3509,0.9861077179893184
3510,0.9517478666080023
3511,0.9865833252950865
3512,0.9962333246512787
3513,0.991365512694075
3514,0.9597463718270409
3515,0.9995805658492719
3516,1.0154010252875538
3517,1.0086016143028729
3518,1.0159054101489906
3519,0.9728941869140341
3520,1.0038455554917662
3521,0.9892741595039158
3522,0.980772438468406
3523,0.9744074755679418
3524,0.9739703332146084
