,xi
2231,0.03631241097123132
2232,0.025027333387400163
2233,0.006347072639696612
2234,0.04304216142197241
2235,0.026690335232163444
2236,0.0052665033336752485
2237,0.019383504115571496
2238,0.014771766743014933
2239,0.021851595670593738
2240,0.01175022291845203
2241,0.012426956075704924
2242,0.006436595437197542
2243,0.01075977452278605
2244,0.013077154475919523
2245,0.004041346085790591
2246,0.02504649231485312
2247,0.030663601253687132
2248,0.003772615324602796
2249,0.004065050243193579
2250,0.03129802715190405
2251,0.003778714665593392
2252,0.02456210430675428
2253,0.01712828590820258
2254,0.023114927857515996
2255,0.02434956108000002
2256,0.04604863770830748
2257,0.030207504972499664
2258,0.006894439675861164
2259,0.02375476063484119
2260,0.034170378086317635
2261,0.034645515812812486
2262,0.02588599185482261
2263,0.01649085317586622
2264,0.028238760984326722
2265,0.00014747514924445815
2266,0.019693365240326968
2267,0.026041034802401605
2268,0.060104905235727146
2269,0.06986619669556612
2270,0.036857053051280335
2271,0.0094226939292235
2272,0.051847110195855195
2273,0.038380450164065646
2274,0.022542979459561213
2275,0.008340003614824495
2276,0.03348714400176746
2277,0.025010616963932492
2278,0.047264185734035874
2279,0.007746796918114683
2280,0.03352950016663468
2281,0.0268337737293263
2282,0.011946545194665065
2283,0.0056644812720358095
2284,0.018515306698004157
2285,0.04539115803821049
2286,0.05865501897114972
2287,0.007216252393872376
2288,0.025565975791073323
2289,0.02310346537500447
2290,0.050948106987183356
2291,0.018496394426049494
2292,0.031218705407740865
2293,0.005807224487276982
2294,0.05472451818453593
2295,0.04389584787473057
2296,0.03640542506898323
2297,0.009817685527541347
2298,0.013892864283584638
2299,0.007566572955699178
2300,0.019850974085166007
2301,0.0022719072174060763
2302,0.016125917738185242
2303,0.05162241141041037
2304,0.005902399363810458
2305,0.010619562811641418
2306,0.006782700331744787
2307,0.017212564588374057
2308,0.008744430006038995
2309,0.049836838403419924
2310,0.023985048519340572
2311,0.010300638415917393
2312,0.0007214190749830103
2313,0.008461443422498233
2314,5.749367724587964e-05
2315,0.025798790193061805
2316,0.015185389652813321
2317,0.04987722679594708
2318,0.006445533906038924
2319,0.0021246726508083375
2320,0.020564123763976296
2321,0.019303332645285175
2322,0.0039894744400346144
2323,0.012518739679565325
2324,0.04034038741138785
2325,0.009174311827297605
2326,0.016957262347585267
2327,0.003466999580045732
2328,0.05770020347141103
2329,0.00846651217097032
2330,0.03705134047997523
2331,0.02479860311122173
2332,0.020821983566158307
2333,0.022856741293635786
2334,0.001829079872766835
2335,0.0005558061944888123
2336,0.005394654082630717
2337,0.0026342617912275103
2338,0.01904330106263012
2339,0.02569583795134073
2340,0.027921145240654796
2341,0.02598054222809446
2342,0.0003240897377453292
2343,0.0025077425424042607
2344,0.035912482911034375
2345,0.059038165506598815
2346,0.021742267280775673
2347,0.06311506248870938
2348,0.005868722847808712
2349,0.013142367283090588
2350,0.02643955115513062
2351,0.01777651782340502
2352,0.04244001015501275
2353,0.020530229457121338
2354,0.016820966644598912
2355,0.01672423971554253
2356,0.03963631526782728
2357,0.009533706523442837
2358,0.031472955866047064
2359,0.026405385709596448
2360,0.010112038346765263
2361,0.024907451117965433
2362,0.006072275878836488
2363,0.03961348904569774
2364,0.03558800062347657
2365,0.045361465440115836
2366,0.003655439901863646
2367,0.038153321789479486
2368,0.07593921499289145
2369,0.03886335170199996
2370,0.03746632276645086
2371,0.006611566634095145
2372,0.03852634914447629
2373,0.004532941587303881
2374,0.014249045456329042
2375,0.005847870740991654
2376,0.027045483945077872
2377,0.0464919846529106
2378,0.018230533846082055
2379,0.007503519882525204
2380,0.012494049202975392
2381,0.003006290847760064
2382,0.04073601270374341
2383,0.012646276120084537
2384,0.0059188964770834785
2385,0.004995079325683132
2386,0.01289107471359466
2387,0.002527398337522843
2388,0.0010521402409253613
2389,0.03784913399677259
2390,0.02450619387732695
2391,0.013496625395226643
2392,0.00168438385315794
2393,0.017567259335818295
2394,0.008918062956949491
2395,0.031314289632676434
2396,0.0027447065031005486
2397,0.0065422695727196285
2398,0.02938400618445966
2399,0.00495492736363407
2400,0.02535188465118301
2401,0.03486444293136045
2402,0.004573991261954875
2403,0.00856667046156799
2404,0.009884435273045993
2405,0.032393310064382674
2406,0.029857177750607408
2407,0.036333857323101154
2408,0.018346944220253902
2409,0.019811054435637646
2410,0.0036803999483383055
2411,0.03964837389900564
2412,0.0623180407050028
2413,0.005669099263243809
2414,0.04252444094147921
2415,0.029572880848479442
2416,0.032100288245055064
2417,0.017541974544018755
2418,0.004565668688242694
2419,0.011406610404885751
2420,0.0014035545126312582
2421,0.013371290820435859
2422,0.01982185265216946
2423,0.058174993653263854
2424,0.02855074962845077
2425,0.02895565830238101
2426,0.012079669157032135
2427,0.051900966835848175
2428,0.03323446197649166
2429,0.03788583720745628
2430,0.015024680023472948
2431,0.0013102392248305504
2432,0.020158906713820524
2433,0.03492054389663257
2434,0.01698197974113068
2435,0.001026414095874803
2436,0.005504269783831959
2437,0.004711797953235154
2438,0.03017224814426182
2439,0.0003859126557479685
2440,0.02922330375256014
2441,0.034668961609368505
2442,0.007870577084574235
2443,0.010543015323049285
2444,0.002670285812385589
2445,0.016034488789068664
2446,0.032465287657652345
2447,0.018560819735055436
2448,0.02437920207391903
2449,0.00321125617894112
2450,0.01083414905483155
2451,0.023586516965912796
2452,0.029849594130529504
2453,0.031679772920222025
2454,0.008975318637546673
2455,0.010670392251451173
2456,0.006849347115848995
2457,0.017175961180527746
2458,0.014286896433149215
2459,0.02414140031380589
2460,0.01945587963011696
2461,0.0060697314138922105
2462,0.026855840376335878
2463,0.017168527583478633
2464,0.0315937964082347
2465,0.02073307229075063
2466,0.023216687664128093
2467,0.026586440987626393
2468,0.006911678550070443
2469,0.038842136352470705
2470,0.004986384609892782
2471,0.0026036104397141636
2472,0.0005794550116884709
2473,0.013815360836276932
2474,0.04019641747496348
2475,0.02302557340662415
2476,0.009942305484367246
2477,0.013961649912722099
2478,0.017089115973860047
2479,0.03586406109043462
2480,0.047977173674490184
2481,0.041324341296198525
2482,0.007575158138798149
2483,0.019965791844084764
2484,0.02047957636315894
2485,0.03151448883132536
2486,0.040957619070018686
2487,0.01865641297380892
2488,0.027666230504490325
2489,0.0007191846895770876
2490,0.07648907927373483
2491,0.008478463581628185
2492,0.027043666293443402
2493,0.012352873051805352
2494,0.014357007787368831
2495,0.04011567177793165
2496,0.014820333147444076
2497,0.07409735027506839
2498,0.023034772649693114
2499,0.012922470740087597
2500,0.006037742802261147
2501,0.008611017466763965
2502,0.001983897044441709
2503,0.03805667094197609
2504,0.009750495299310876
2505,0.006547595481627105
2506,0.013109508640914164
2507,0.01596454513264277
2508,0.0057371288856121316
2509,0.007315435095520961
2510,0.010877900711036935
2511,0.020104815027983353
2512,0.010741059024727082
2513,0.004765993514140931
2514,0.018733489999393598
2515,0.004884576335319184
2516,0.0410965226170774
2517,0.04160861604740912
2518,0.0363383169457679
2519,0.05034570243852507
2520,0.011952586719666612
2521,0.03616208656362521
2522,0.011263013500189885
2523,0.007669739013878973
2524,0.011397359634614895
2525,0.01171988788091946
2526,0.003902249338106625
2527,0.007890481007310574
2528,0.01599995695233027
2529,0.003248857291272833
2530,0.003407051586720642
2531,0.012627488281766519
2532,0.06208340155842388
2533,0.020946571422543768
2534,0.009537722693896421
2535,0.0017418892242933234
2536,0.0026088253221526175
2537,0.01749668122849781
2538,0.028937601470716324
2539,0.015319171176611284
2540,0.015448810149582352
2541,0.003345301773140713
2542,0.0006377376157263104
2543,0.009799143773083403
2544,0.0253254345863509
2545,0.03370592362404346
2546,0.017065528998439126
2547,0.027543039500374292
2548,0.005330429056684833
2549,0.028679191631622643
2550,0.002105066242742648
2551,0.011317416382013865
2552,0.001616264494063737
2553,0.012706184966153243
2554,0.0044292236666144645
2555,0.0021305007049208305
2556,0.01457261457059066
2557,0.021140464329217647
2558,0.008406109542713884
2559,0.006208314355979018
2560,0.05445879233406861
2561,0.019870917371606674
2562,0.015089674424952973
2563,0.01291404623186138
2564,0.009957640118878595
2565,0.019112858105605927
2566,0.02053199958372487
2567,0.027032350557149032
2568,0.007704370632573403
2569,0.022017761292831832
2570,0.0033959157191548487
2571,0.028867868106162972
2572,0.006043640680469611
2573,0.01724098377743633
2574,0.03565257166231173
2575,0.032844327376276204
2576,0.03359598467351727
2577,0.006169506900738759
2578,0.02632485213709629
2579,0.019683461840409356
2580,0.04997928066359324
2581,0.01019361862716503
2582,0.007105210820225534
2583,0.006440674435423757
2584,0.014915435888346516
2585,0.009333375079572749
2586,0.007611238232531282
2587,0.020595269336044025
2588,0.03668915365980602
2589,0.0031470548718731603
2590,0.008893341229594287
2591,0.0426889302286571
2592,0.019037611438432855
2593,0.029348921121142534
2594,0.0013622421827637092
2595,0.039492230980181474
2596,0.018546872713503804
2597,0.04434738475389323
2598,0.04919384442928073
2599,0.0036867813543205335
2600,0.00019173861314941525
2601,0.04642693302498627
2602,0.04701313387169613
2603,0.04240294643128678
2604,0.010673910977309607
2605,0.035255256589960954
2606,0.003185111153707806
2607,0.01404340138548726
2608,0.010032539799266278
2609,0.021001374015985848
2610,0.019940629312059824
2611,0.05315702753914841
2612,0.0077235714663427164
2613,0.015161750998083257
2614,0.01909704905574547
2615,0.021398379786447288
2616,0.028544697103536992
2617,0.029997299176641696
2618,0.030708459843302695
2619,0.008449171514931257
2620,0.010049279337170845
2621,0.012232641191460933
2622,0.014191376992418694
2623,0.0005846952506639962
2624,0.019793712964290618
2625,0.03376838440654009
2626,0.031934260602768376
2627,0.014424445923622534
2628,0.07219362202325663
2629,0.018620977751922715
2630,0.038283460319028184
2631,0.009150878630131585
2632,0.01123250390257881
2633,0.013081118008642317
2634,0.004525768060302449
2635,0.023711552803709263
2636,0.042168570147577404
2637,0.016553098012977007
2638,0.002464446195258633
2639,0.03819976557991093
2640,0.003965952617906773
2641,0.026838921119745052
2642,0.02007762840582155
2643,0.012942724264678358
2644,0.02046761239628867
2645,0.0036333535906103998
2646,0.019539505933857275
2647,0.006705682014787832
2648,0.05354515548243749
2649,0.01180386188018645
2650,0.030322038279198316
2651,0.015739928062720218
2652,0.03199029934127507
2653,0.022827709933297993
2654,0.026743096573429586
2655,0.0604394768690506
2656,0.015802471028246105
2657,0.023260697871754027
2658,0.0066851118264166075
2659,0.005767072987098143
2660,0.02420975202700682
2661,0.035212601893665735
2662,0.008864606184643947
2663,0.010399126513797692
2664,0.0363760418639424
2665,0.015918363859640926
2666,0.02358881064100762
2667,0.03340610918012609
2668,0.012294449565583117
2669,0.013414539621077349
2670,0.010716172135566719
2671,0.00824634686034682
2672,0.01973836529093722
2673,0.025683241498432
2674,0.036903740147968274
2675,0.03509297616475274
2676,0.024510402897723167
2677,0.05087174405823498
2678,0.034754748820070305
2679,0.020521388269185974
2680,0.02214487476532787
2681,0.026922165226252556
2682,0.03731962877910415
2683,0.03571518457895028
2684,0.030352216344109634
2685,0.0191760165719161
2686,0.04614575360862251
2687,0.009268961318846476
2688,0.013188579038319131
2689,0.03508271727264888
2690,0.019231719112129793
2691,0.040851167902431304
2692,0.029762602802610623
2693,0.0011703676974267642
2694,0.002207736413032962
2695,0.025283801092371723
2696,0.005150522545445799
2697,0.02139559877932056
2698,0.03586861100963239
2699,0.03116758125975451
2700,0.005137976882095703
2701,0.04559199970979022
2702,0.021318703272096354
2703,0.004927338263621003
2704,0.021852252991733847
2705,0.008083282309800266
2706,0.05550299885749438
2707,0.035446456828670356
2708,0.022077185118422382
2709,0.008584844625053226
2710,0.019047327986845886
2711,0.03516294896433206
2712,0.02179647809569545
2713,0.01095544616182649
2714,0.014612038522222853
2715,0.03277182865117194
2716,0.032062277650173866
2717,0.028935682933575752
2718,0.01740234310035859
2719,0.01655170083769092
2720,0.01509732228889337
2721,0.02366430218799511
2722,0.02147015723288187
2723,0.031002733537380325
2724,0.021302515643126456
2725,0.01414418065495783
2726,0.011616891521723988
2727,0.02797139925971101
2728,0.017796496179118514
2729,0.024721577333834406
2730,0.03616424990773945
2731,0.028477682212957833
2732,0.01868366982945773
2733,0.029769235693802937
2734,0.07377306229603439
2735,0.03739349786066033
2736,0.018375353441603192
2737,0.010961631374038045
2738,0.02628027640203358
2739,0.0173618288137199
2740,0.01744292530436648
2741,0.032849616349190765
2742,0.010887672089834606
2743,0.011579666236859985
2744,0.0002883092605058431
2745,0.02816129935374763
2746,0.037131870397230336
2747,0.008205822724129442
2748,0.0023310535843205013
2749,0.05448821785654551
2750,0.014331714097844957
2751,0.013022898797879512
2752,0.029738541862392
2753,0.005968910513444815
2754,0.015956569015532947
2755,0.04113547495700433
2756,0.02834439251062368
2757,0.0028344276359419888
2758,0.05756380234815141
2759,0.0008765502966847074
2760,0.016479634049236205
2761,0.024310536421721117
2762,0.05081567314411371
2763,0.0079153769864464
2764,0.01882842270115173
2765,0.040101232917217726
2766,0.020792363178210826
2767,0.08181196243896764
2768,0.04627931310908824
2769,0.01997531814714499
2770,0.04684789151730237
2771,0.04441501585848441
2772,0.004462623911954767
2773,0.040679518402827824
2774,0.01000796834847909
2775,0.002141959060554484
2776,0.005120465126478051
2777,0.053336416493530145
2778,0.022619315078386742
2779,0.018390042896949236
2780,0.043218327006912555
2781,0.020740094575785344
2782,0.012236742789581576
2783,0.03180397306780997
2784,0.02896829617959778
2785,0.029871601022574558
2786,0.06043609169617061
2787,0.006178443302796453
2788,0.008044883309347897
2789,0.012525938624579468
2790,0.0013016911776333046
2791,0.014448303831626205
2792,0.02788934733324245
2793,0.02398403850174357
2794,0.02080554610159932
2795,0.00921316900375284
2796,0.023287460629271697
2797,0.02145023247113806
2798,0.04973785203450848
2799,0.008012645751176727
2800,0.020256060609108124
2801,0.02631340081784916
2802,0.008797636483166657
2803,0.004928464898636603
2804,0.0016151031589050208
2805,0.01748454835315512
2806,0.05631739573224671
2807,0.019362314551951625
2808,0.007205004762511697
2809,0.002768703067873142
2810,0.0060605512825347525
2811,0.07422723463175818
2812,0.02823238815431566
2813,0.04067057789907201
2814,0.008950388288043237
2815,0.01954971096239301
2816,0.04247519192417325
2817,0.029209478992670703
2818,0.041711776476241455
2819,0.015323411975197312
2820,0.012178283214089206
2821,0.008066480885299578
2822,0.03530094426711524
2823,0.044872975917488386
2824,0.0090322569739164
2825,0.010462759533880973
2826,0.0005897494065466389
2827,0.006251078912636307
2828,0.029481853217458408
2829,0.011791377459681878
2830,0.04209138083589521
2831,0.047422969593076465
2832,0.0205563136950186
2833,0.0312761847558967
2834,0.015604437901468468
2835,0.0056335710969706255
2836,0.051060638589440085
2837,0.014758976121209562
2838,0.004850483908033755
2839,0.0032619308108579647
2840,0.008015126686630307
2841,0.016018236469491947
2842,0.0038140735532478814
2843,0.009187908895253689
2844,0.005556941807785458
2845,0.05278958836813964
2846,0.015174094579728898
2847,0.01665516082542299
2848,0.006690151542238671
2849,0.04023989976152729
2850,0.026885722248050897
2851,0.015294272995173771
2852,0.014949241148938575
2853,0.041325632470539726
2854,0.022936560528892872
2855,0.01477326867333938
2856,0.0006356620527471161
2857,0.05098195985856843
2858,0.03853859181035313
2859,0.013874279103699429
2860,0.008320875263780976
2861,0.01185360318532761
2862,0.051824971015321436
2863,0.005720389635185941
2864,0.02683703570171701
2865,0.011420677505643219
2866,0.0018387555390301175
2867,0.012700844379932163
2868,0.024913549850099827
2869,0.020933092222579268
2870,0.04685334155284528
2871,0.01243350901362053
2872,0.04469033827971049
2873,0.009753384235963917
2874,0.0014646887341275769
2875,0.010672482214056537
2876,0.006103520483545614
2877,0.023907997168180525
2878,0.004077375501965931
2879,0.0014002208546587264
2880,0.03389822823719805
2881,0.0020779582789346588
2882,0.05300979705397682
2883,0.005252488669368765
2884,0.022490665503198906
2885,0.03130965495433044
2886,0.0060712865907945925
2887,0.018072213140293274
2888,0.0021575739039328863
2889,0.019072600749668343
2890,0.0036042931210554865
2891,0.05738385588700191
2892,0.010087827129784413
2893,0.030004112156778742
2894,0.006111820558447021
2895,0.002133418488996509
2896,0.007017957359641651
2897,0.012149917856656962
2898,0.017321421520774267
2899,0.0059291552982007785
2900,0.024386312632244455
2901,0.019714279093505344
2902,0.016597305212212962
2903,0.006137989133700481
2904,0.0023336061696050334
2905,0.03929584047289671
2906,0.026482267562673443
2907,0.0353728700202344
2908,0.03520611308662559
2909,0.032472279308855004
2910,0.012271682730390754
2911,0.040495903706136066
2912,0.012838454060057231
2913,0.0240758781497918
2914,0.007334357484091
2915,0.027671713898949762
2916,0.008481013356169513
2917,0.03438272503447559
2918,0.0205296941785001
2919,0.01846092017770889
2920,0.03189057251448973
2921,0.02056278899005631
2922,0.04090855258565274
2923,0.016007000604439305
2924,0.027588631455697215
2925,0.009058854830611678
2926,0.04255179429452262
2927,0.02262175419790653
2928,0.030164802063002757
2929,0.005931472805945421
2930,0.026731409902707025
2931,0.05434302505868309
2932,0.009129998835181553
2933,0.04460064665250394
2934,0.025522869988214666
2935,0.011783851405837672
2936,0.007201340867070768
2937,0.022219894032465885
2938,0.02856672938090489
2939,0.03563713964468394
2940,0.016175527245761854
2941,0.004760030470047499
2942,0.055939143798873645
2943,0.024408732954121305
2944,0.020210413037970616
2945,0.030268895478629286
2946,0.019000548885296918
2947,0.002879715686674488
2948,0.022509912827713027
2949,0.018850006811639557
2950,0.044539995033748295
2951,0.012068044112224247
2952,0.0014637149756307763
2953,0.009260394070036034
2954,0.021160155066722523
2955,0.025912996003872382
2956,0.03125457421890044
2957,0.014378878377762087
2958,0.016994225273624243
2959,0.01868794846636801
2960,0.021358231467220906
2961,0.004397355222507221
2962,0.009130988656586715
2963,0.019142958542275407
2964,0.044943616727805794
2965,0.00822614022500424
2966,0.01377248816231565
2967,0.028081514974060036
2968,0.008909690236588467
2969,0.036158899058854096
2970,0.037910907234493654
2971,0.01985896744759398
2972,0.0366316469354626
2973,0.017940342970634716
2974,0.0005090650568298988
2975,0.005905049963607155
2976,0.006658346711669102
2977,0.042718316377666585
2978,0.0015802931507852445
2979,0.01990891643758084
2980,0.05585582978839693
2981,0.005173964060793849
2982,0.005685125465186657
2983,0.02442196380331904
2984,0.02735171204471836
2985,0.006566900873560936
2986,0.008878997973936969
2987,0.01205868703219568
2988,0.01598160835553098
2989,0.03907564687513945
2990,0.0157092669369151
2991,0.03149324835286012
2992,0.00033564624276277016
2993,0.011172311727586964
2994,0.03027691704599105
2995,0.0389794162059236
2996,0.016541993643345743
2997,0.02314353700212912
2998,0.01437568608453223
2999,0.0034334423179826403
3000,0.010228827247669074
3001,0.009128615040952318
3002,0.018218165187126514
3003,0.022872818923878678
3004,0.042192312721552466
3005,0.01786517509006765
3006,0.03624032520297825
3007,0.019566382816532037
3008,0.02066993960676872
3009,0.0018680992280748704
3010,0.06494346880154249
3011,0.005916256655385366
3012,0.01018474963137499
3013,0.020054079705386925
3014,0.034369456341593094
3015,0.0061957927649731
3016,0.008506318211190442
3017,0.029034441186228478
3018,0.04496463930762613
3019,0.014714625588266493
3020,0.011067784373314068
3021,0.043716110911663913
3022,0.045100258590804944
3023,0.005635705775645587
3024,0.009920005583363471
3025,0.007559044451263912
3026,0.02481072659946964
3027,0.028381285281688297
3028,0.02208118739076643
3029,0.019800638916235284
3030,0.022458769605102576
3031,0.05596863370575418
3032,0.03407207955495913
3033,0.024144598432267742
3034,0.03344513363093363
3035,0.022743312790443317
3036,0.02062033759772057
3037,0.00201596136352351
3038,0.030080224768340193
3039,0.02208376486394266
3040,0.023014663511847673
3041,0.006446256023981363
3042,0.06685777750625424
3043,0.0343275505653819
3044,0.017501195800891645
3045,0.00032882837546416993
3046,0.03471645632420711
3047,0.023660802237991455
3048,0.04842120377180696
3049,0.002421186649057205
3050,0.016091275077312887
3051,0.0100309254777348
3052,0.00754102427952002
3053,0.002787293600860278
3054,0.029394417829443124
3055,0.018785079096162866
3056,0.029497845335784575
3057,0.007032317481938444
3058,0.020754769798597864
3059,0.05122706422755216
3060,0.03705509193615519
3061,0.01736121610081156
3062,0.057893740447997624
3063,0.0056040837217372665
3064,0.012113211743596156
3065,0.03352128335809555
3066,0.016269974964884075
3067,0.014807600809229743
3068,0.024589911099642887
3069,0.010720317316829223
3070,0.005046765895849504
3071,0.011133634354677114
3072,0.011086402176718111
3073,0.03639265193196742
3074,0.022330548399474917
3075,0.02328610622056417
3076,0.006814755942866114
3077,0.01585404787545547
3078,0.022564934583388638
3079,0.020541256726271283
3080,0.06185136939287221
3081,0.02351888014659174
3082,0.01839295907643536
3083,0.006920380400919555
3084,0.0037676550672688346
3085,0.012709616467567807
3086,0.026286915634765234
3087,0.011348689611612516
3088,0.03445875815226953
3089,0.0184128495019737
3090,0.01577541388867579
3091,0.005115435384468092
3092,0.014780535940819808
3093,0.015598761361928837
3094,0.003715077809264657
3095,0.004824740485824771
3096,0.03123176169507667
3097,0.02996516706356757
3098,0.02180413230384752
3099,0.0074975134317322965
3100,0.0065342440356743366
3101,0.028001751188723865
3102,0.013337091150710616
3103,0.01070527564401877
3104,0.011294528782268984
3105,0.013033045075778784
3106,0.017025362058502132
3107,0.013398732351790205
3108,0.0043247572887506885
3109,0.019783914337812188
3110,0.04168349622930811
3111,0.05066017690905286
3112,0.028461767134895222
3113,0.01524815805395766
3114,0.0039877671616201215
3115,0.0009005795101089398
3116,0.02144879757692783
3117,0.04324976827525012
3118,0.04016331024819871
3119,0.029985721465887495
3120,0.014895517305996465
3121,0.03045541058289565
3122,0.026259824108263743
3123,0.060111974113516216
3124,0.014532931519288753
3125,0.012711706939011344
3126,0.014370229390136087
3127,0.02198875102525411
3128,0.005881219807966777
3129,0.04129650825418649
3130,0.015536844182010881
3131,0.005155902070639989
3132,0.02672941932036156
3133,0.014790323634738475
3134,0.0435089067838923
3135,0.0008632424923049956
3136,0.03765032562689935
3137,0.01237948439813491
3138,0.03570662945960057
3139,0.0037742752939668306
3140,0.03024096005699528
3141,0.01168415660389242
3142,0.027237113369129887
3143,0.02039187521741539
3144,0.03785385616026864
3145,4.260427293518998e-05
3146,0.012486511347822683
3147,0.014453746823375226
3148,0.016850272428735817
3149,0.01582909362708806
3150,0.0029480580669857255
3151,0.0021131782217035005
3152,0.005807647850809661
3153,0.021395872291776717
3154,0.0038479679313250213
3155,0.011160231374588346
3156,0.040391019023401455
3157,0.016683344485177172
3158,0.03484412855700895
3159,0.02412491037867848
3160,0.03292404857396905
3161,0.0005583166879645531
3162,0.02345081697311003
3163,0.05742721531000198
3164,0.017885473704816815
3165,0.055282371576337856
3166,0.022520671511712748
3167,0.017252893392133983
3168,0.012623276653482587
3169,0.009716808247206797
3170,0.004059218066637869
3171,0.0314583843106343
3172,0.027859681670643812
3173,0.03952399552165913
3174,0.0059246541253738395
3175,0.060320745828981406
3176,0.019020221257600493
3177,0.014112471316849094
3178,0.009359756659183267
3179,0.006244185444293538
3180,0.036445854271570044
3181,0.019539207861165534
3182,0.010348328436906761
3183,0.038732479706686945
3184,0.010566027462324665
3185,0.0054045372514698285
3186,0.03848989231847408
3187,0.03094813402287317
3188,0.013713014840841111
3189,0.00473819758138825
3190,0.01581440828593059
3191,0.04079155645859415
3192,0.02895556860460898
3193,0.040077718052711646
3194,0.07320271526549252
3195,0.009377370940377355
3196,0.0215048874845479
3197,0.0265497270553995
3198,0.013777201931388747
3199,0.03909033505547058
3200,0.0378441742508908
3201,0.00024232836244203904
3202,0.053038758798037114
3203,0.004052298632095433
3204,0.02408974805204251
3205,0.00219281555069745
3206,0.024468941594022024
3207,0.026153912288545397
3208,0.011463164523034277
3209,0.011778418664360947
3210,0.025456307196886803
3211,0.002614646206168192
3212,0.018855848063691876
3213,0.024903838098499484
3214,0.004172475884262958
3215,0.006199092681127821
3216,0.007259280098348871
3217,0.017954469029430983
3218,0.06646825043223979
3219,0.024686123324489342
3220,0.020156535192091617
3221,0.01606165398565639
3222,0.024904395752740338
3223,0.031881252149576364
3224,0.044150083106878756
3225,0.05118519486588565
3226,0.07730064843909329
3227,0.035817128787483
3228,0.04052229832904546
3229,0.04326603858484609
3230,0.042228688114522184
3231,0.04676754499643386
3232,0.004802044711277078
3233,0.0017377840523893923
3234,0.021334232936070174
3235,0.015239800975450898
3236,0.004772554624326029
3237,0.017527334383661622
3238,0.02592521223913795
3239,0.029876142485561814
3240,0.05330058274698881
3241,0.04967256160351288
3242,0.03576323304023139
3243,0.02941802921926671
3244,0.027830049356943165
3245,0.041035671789268965
3246,0.050141787858388166
3247,0.00725225098696018
3248,0.024402730931898507
3249,0.01840478030123271
3250,0.005582686981341709
3251,0.00950626141913144
3252,0.05529149352369214
3253,0.04317223617667841
3254,0.01045776017061733
3255,0.04499699697807242
3256,0.03765842465343135
3257,0.0027880226836204617
3258,0.0422254428289162
3259,0.020229594036360397
3260,0.032750603452862376
3261,0.030131908816647724
3262,0.01477453843854256
3263,0.05644372789768624
3264,0.010012742090536993
3265,0.06447376968554923
3266,0.05518404712111198
3267,0.0009864458972892592
3268,0.010645304248244777
3269,0.029994166867327813
3270,0.02840800401527127
3271,0.008657159261113875
3272,0.055711646348794996
3273,0.04456394054118169
3274,0.01569684950058406
3275,0.006877173407864538
3276,0.04426497816863413
3277,0.010961164397981017
3278,0.05385815959517841
3279,0.0008583000616806391
3280,0.022694291343407693
3281,0.02763256013140202
3282,0.0311365854365636
3283,0.025275683808062114
3284,0.03586073364267166
3285,0.04291688349219798
3286,0.004636377858037
3287,0.014190861081241837
3288,0.0024629371235394626
3289,0.04128357870516226
3290,0.03244815385495161
3291,0.00629313061629759
3292,0.0028139316133555005
3293,0.03362114384308977
3294,0.025461006307085695
3295,0.011968178972932168
3296,0.020383675532415383
3297,0.021954289103199194
3298,0.009255392566066658
3299,0.03022824014600329
3300,0.016529587918399022
3301,0.02394110024802794
3302,0.03591119156154332
3303,0.0027823892081796234
3304,0.01682574064997112
3305,0.01559128445806039
3306,0.010588775130182384
3307,0.004342523339314031
3308,0.0010063930719351117
3309,0.045105666142577695
3310,0.012822724940841957
3311,0.0014423809556139231
3312,0.02998880626183311
3313,0.014395667475149948
3314,0.035408987344531476
3315,0.003972419465513058
3316,0.002191316766415341
3317,0.03135944757449711
3318,0.009401807330197853
3319,0.011169063588711364
3320,0.015422086689905835
3321,0.02706188284303249
3322,0.005935387704025476
3323,0.00042926772579997643
3324,0.002996492731890772
3325,0.03528912171034391
3326,0.013453786009475853
3327,0.024266525073743453
3328,0.04259340846907098
3329,0.017635486289910345
3330,0.010027884743664483
3331,0.0157068757882249
3332,0.00285691560773842
3333,0.0003640259894972884
3334,0.00537200803790322
3335,0.012989682876051192
3336,0.020259701572107033
3337,0.015239141966357936
3338,0.02774360912561942
3339,0.016168280157926544
3340,0.005079254498456513
3341,0.016941830434493474
3342,0.01101417556020123
3343,0.003052460680884713
3344,0.020637548475565013
3345,0.009680331369977008
3346,0.006967832521755571
3347,0.0020004302623365007
3348,0.026399900378942402
3349,0.028984338769266912
3350,0.009121108411128618
3351,0.05181143847547601
3352,0.024022815382382205
3353,0.023569213279961365
3354,0.005833502080348614
3355,0.002562953326426951
3356,0.03266894066030061
3357,0.0020431652021827363
3358,0.02929518223556372
3359,0.004704767747575266
3360,0.024173178261791547
3361,0.02315238488064861
3362,0.039994163173445355
3363,0.04132303201108814
3364,0.010442522008760955
3365,0.039564961320489186
3366,0.07373496958218548
3367,0.01832227074003271
3368,0.008923510816400722
3369,0.0032082688663811216
3370,0.026112782649441817
3371,0.015542121933142805
3372,0.01683994858457351
3373,0.018895125514699927
3374,0.03149865281070027
3375,0.02188603375622461
3376,0.02245910170040718
3377,0.019875710216193904
3378,0.04229538987522308
3379,0.01513090495638604
3380,0.003066239457498742
3381,0.006214753883784858
3382,0.01398122722674509
3383,0.011457337677491975
3384,0.028355713245077317
3385,0.0008475592565450919
3386,0.028394141123337564
3387,0.020503213622308746
3388,0.021683051728170862
