1.326468815833668380e+00,1.317037591373017236e+00,1.319171193405305864e+00,1.462523607422612892e+00,1.604165446994992195e+00,1.362014126941681669e+00,-1.299370332648431409e-02,1.236486403021960501e-01,4.888074494184407870e-01
1.330354444365350108e+00,1.318814708395406488e+00,1.541110560230072757e+00,1.011313432782501520e+00,1.965442477184711656e+00,1.297851481078364566e+00,3.224202955973227702e-01,-1.760420843999646323e-01,4.368168980336816221e-01
1.271458234090705242e+00,1.484464423682850143e+00,1.450274479297145369e+00,1.536703047857081561e+00,1.198580270583181395e+00,1.273715395985528076e+00,-6.966210985509219134e-02,-7.263624466354705600e-01,4.835520289266703187e-01
1.077285980956010025e+00,1.104195351846791961e+00,1.302041313892715158e+00,1.073248426724012328e+00,8.942894264183882669e-01,1.164522207091754247e+00,1.583970376087440179e-01,-4.875332814887473054e-01,2.491066500753876256e-01
9.846345774163973719e-01,1.034432421711683148e+00,1.046547299369411377e+00,1.134064192058331422e+00,6.013612596877824235e-01,9.040700752756122283e-01,-5.777835561500038741e-02,-2.979131182691874269e-01,4.718681017616799256e-02
1.245464998063281259e+00,1.254670421284548532e+00,1.568565920447591910e+00,1.442500621720961718e+00,1.718561157777030113e+00,1.282761496121247902e+00,9.436501330848737212e-02,-4.147418846068115506e-01,4.492163537913345106e-01
1.327518473441398505e+00,1.226087425387844210e+00,1.426769999071237693e+00,1.556825502493610403e+00,7.974192809215925326e-01,1.243383063902056440e+00,-6.110931759083621656e-02,7.502808429801799406e-02,4.190191101717746225e-01
1.257751653537376058e+00,1.332437187470759676e+00,1.492507929774794517e+00,1.272884757173873504e+00,1.546093662090892940e+00,1.388151538056064505e+00,1.125616991137973338e-01,-6.368606160271128580e-01,4.074331610461817688e-01
1.090682902833807866e+00,1.096342568928414085e+00,1.088101652717918588e+00,1.071687054192125954e+00,1.216137546025588545e+00,1.055732621097302371e+00,3.867981525160466005e-02,-1.307930003321917667e-01,2.035231919503086850e-01
1.280748562569850257e+00,1.355297899044939358e+00,1.657455261747907249e+00,1.494625250337229261e+00,1.065649046677602962e+00,1.439546183525886036e+00,-4.470602273457943698e-02,-1.011221438093871550e+00,4.545817931361257891e-01
1.453383160036756161e+00,1.362400369515579746e+00,1.561315479906076442e+00,1.378085926214020152e+00,1.750807719557480269e+00,1.268455798244695787e+00,1.168588050922078625e-01,1.883985015702552834e-01,4.822851791802270638e-01
1.080323187648655203e+00,1.085388855849408252e+00,1.170453071416088342e+00,1.366604826369139714e+00,1.122884840350028224e+00,1.300422886518685983e+00,-1.960270600617160519e-01,-7.057123425479923107e-01,3.402586996326039670e-01
1.405084632988835791e+00,1.306222667837125817e+00,1.579453087231313058e+00,1.604643483987466590e+00,1.611813359582104921e+00,1.519278198402932656e+00,-1.589927989658986851e-01,-2.859070386855657731e-01,4.556549513827914955e-01
1.137727595106821088e+00,1.167053084915234740e+00,1.265116485588428707e+00,1.191043098804307254e+00,1.423941317597036127e+00,1.136193383773881349e+00,1.321751772902225730e-02,-5.024505373922303342e-01,3.009671439808115356e-01
1.138048894070543771e+00,1.073081180028564896e+00,1.092284726806378448e+00,1.056213759297328858e+00,8.109801860197232148e-01,1.040402689678134651e+00,9.118225477172815785e-03,1.272098985655042425e-01,2.030434087436383539e-01
1.540383322145769451e+00,1.247727920802420121e+00,1.490613761143386284e+00,1.330095446371003520e+00,-1.551958034411900611e+00,1.414950270637377772e+00,1.014359323967663346e-01,8.195482248694331284e-01,4.450350114195553708e-01
9.408353877184454372e-01,1.036417174990855727e+00,1.044014605945388752e+00,1.139629282573018099e+00,1.205955187414205598e+00,1.027314689645658863e+00,-6.562225289409429063e-02,-8.285090306747636690e-01,1.786626452638251927e-01
1.167339931019682808e+00,1.173589496885869332e+00,1.492305544656523431e+00,1.107608616367417476e+00,1.244138911336852171e+00,1.269451384651350212e+00,1.765786142336915610e-01,-1.131129925180813373e-01,2.648344909715451001e-01
1.330318450748257941e+00,1.242989818576923922e+00,1.280698636890571285e+00,1.518666926850523735e+00,1.446985368503581393e+00,1.275325083032111895e+00,-1.276446942972784826e-01,-8.558585684625741319e-02,4.458991264056558768e-01
1.026773232239414524e+00,1.067692924633823370e+00,1.079160005296290414e+00,1.200752186525312570e+00,8.226518972579532907e-01,1.184532109325964200e+00,-5.665428222467645825e-02,-5.688287560403878507e-01,2.581944946585815748e-01
1.248820229845850616e+00,1.481430241427869721e+00,1.490274929518260461e+00,1.291924060267138685e+00,1.813643127889660089e+00,1.457185488740712964e+00,7.046252894245789988e-02,-8.208864075916417757e-01,4.840313041829273355e-01
1.228801332532845958e+00,1.161417223224761486e+00,1.268932428510474830e+00,1.398664236734241673e+00,1.273976428284282258e+00,1.223659587614732036e+00,-1.175770709783769269e-01,-3.535661042374260710e-01,3.360305056359051412e-01
8.879478041110333564e-01,8.721587907837975440e-01,8.473778480242855071e-01,8.829444651408240308e-01,1.119681793470155506e+00,8.819751104231489114e-01,4.938809141247670759e-02,-2.728604110863426246e-01,2.989878160175429844e-03
1.268910529888679584e+00,1.270571272850361311e+00,1.100317021038636822e+00,1.171380543608809832e+00,1.010997168657916001e+00,1.140197664766665842e+00,5.678458448034374995e-02,3.704812031331449207e-01,4.725386230963046774e-01
1.388269295212072985e+00,1.294531752815955228e+00,1.321330251099433140e+00,1.428838493245636387e+00,1.703399827103133424e+00,1.383611944028921403e+00,-2.179426058295133584e-02,2.223472497747082666e-01,4.436246250821554993e-01
1.171471690334772831e+00,1.120700104334348968e+00,1.258143907780950865e+00,1.256227022881957200e+00,1.473165582958750663e+00,1.174795110189676528e+00,-1.560882393328974493e-02,-2.168481098109593663e-01,3.091348560704963999e-01
1.023485208590956264e+00,9.652095406171814496e-01,1.203059539572251202e+00,1.128151602843135315e+00,3.872025758650641247e-01,1.034959979280929421e+00,4.230196018370797895e-02,-1.997639523868599554e-02,5.810335087751811178e-02
1.566541212849898779e+00,1.287924246119352967e+00,1.318747002986798922e+00,1.545591009651759773e+00,1.337624824986521244e+00,1.349951216530119513e+00,-8.923385124583366190e-02,5.643415590977206575e-01,4.958583502285158207e-01
1.294961929553072766e+00,1.326632666464879762e+00,1.291610803839819743e+00,1.348252710874519922e+00,1.235686165520573976e+00,1.243651366560388105e+00,-1.452313638863094586e-02,-5.936135362362133794e-01,4.760853481120591035e-01
1.067715315320980185e+00,9.807652207817081358e-01,1.084892128805829303e+00,1.154335276227065332e+00,1.068544464279361117e+00,9.984903738929249428e-01,5.275245144241436090e-03,-2.120309593613759480e-01,1.550184825432139313e-01
1.248904033870322561e+00,1.350464273457482767e+00,1.268898816329056878e+00,1.389804829503932693e+00,1.374133415331217467e+00,1.205770833930049468e+00,-7.637122787776090549e-02,-5.952305561411379564e-01,4.660875159786366240e-01
1.153374734402872859e+00,1.273154065274911373e+00,1.082396177217365807e+00,1.392101995935048908e+00,1.052223935279052780e+00,1.219267733982704272e+00,-1.118050957722966088e-01,-9.681434752544271216e-01,4.906839583487256906e-01
1.421557160801474762e+00,1.255197437082316680e+00,1.414560713027337879e+00,1.468524386843002905e+00,1.570037248334604785e+00,1.332730234400384406e+00,-5.595213777098807795e-02,5.621611530245009813e-01,4.081336010529555414e-01
1.169267434985004073e+00,1.121336914821836395e+00,1.204087747885109305e+00,1.228505003161081577e+00,1.501350045572976910e+00,1.082494255912825665e+00,-3.145335232847824847e-02,-3.017202939490136182e-01,2.579028692820503066e-01
1.466592009692975207e+00,1.338445236187020493e+00,1.465038259921801034e+00,1.509696381900542450e+00,1.633819954429047705e+00,1.421002982443055895e+00,-1.093739450384200174e-01,-2.186930745360655126e-01,4.886208317333078366e-01
1.115008427433339833e+00,1.198829514196172896e+00,1.065773201891645705e+00,9.383691409594597799e-01,1.590470461283758574e+00,1.167596594955416345e+00,1.099925196814134226e-01,-1.031090770468099604e+00,4.165951861760189834e-01
1.059472465278733733e+00,1.168536592018120324e+00,1.250261328891953294e+00,1.317165926196659065e+00,1.198231661514919999e+00,1.157777465381713000e+00,-1.035446240855844857e-01,-9.649515394228258547e-01,2.550259284186086051e-01
1.126447072532100746e+00,1.079909059355718126e+00,1.104264356022057747e+00,9.846031864407220890e-01,1.434251567626549262e+00,1.128812585853530948e+00,7.837250004697676742e-02,-1.136820806866979949e-01,2.371153194800389719e-01
1.252954182758455826e+00,1.226036274585835528e+00,1.489533553792295573e+00,1.434426573223928525e+00,1.549343989413424438e+00,1.449509824127095392e+00,1.312713206184479287e-03,-7.334758214426444489e-01,4.503988036452304944e-01
1.482221078755608490e+00,1.270432095668855066e+00,1.455125339899415504e+00,1.685241302410736886e+00,9.044036709238741922e-01,1.262996783281998603e+00,-1.365147273899870173e-01,4.945857981404933046e-02,4.874139704491501357e-01
1.471578744061244004e+00,1.264493661950206072e+00,1.422056049688553259e+00,1.347161478347854269e+00,7.521397163570558986e-01,1.431391264465278423e+00,9.412434732577898422e-02,3.258230669991067918e-01,4.758312610929649744e-01
1.006288374419100240e+00,1.077513531109636213e+00,1.103593880378256564e+00,1.033422286544821267e+00,1.121619437029321098e+00,1.084629835596370606e+00,3.102843791707560195e-02,-3.758872335842868839e-01,1.483080180123301783e-01
1.290659490001760279e+00,1.277526880462670267e+00,1.279385224407681099e+00,1.552903757048028632e+00,-1.563994008118645640e+00,1.226830303729375293e+00,-1.559626522407580873e-01,-3.523683751273320314e-02,3.816433285108247198e-01
1.343750451208701735e+00,1.299855142446715073e+00,1.554806999872298423e+00,1.427182883152802395e+00,1.424248766664863330e+00,1.354867943853563572e+00,3.886957960882658769e-02,-4.072434083133444349e-01,4.599913957600303971e-01
1.353632855565485293e+00,1.221449722332856425e+00,1.317764276919343391e+00,9.277074543603127665e-01,1.009789677360900528e+00,1.152607109664964602e+00,2.902783191223932135e-01,6.624849542351474163e-01,4.044569770024795674e-01
9.370793766076044307e-01,8.840445836166352933e-01,8.469538958679360130e-01,9.012758207995286153e-01,8.034778629338498179e-01,9.310744910807333685e-01,1.995698962446555702e-02,-4.857562377287122368e-02,1.670707041068569820e-02
1.213949924901167376e+00,1.174925323151136514e+00,1.230734862840883181e+00,1.318036097184975830e+00,1.371345116836417244e+00,1.016257617845128580e+00,-4.811365167170617019e-02,-4.267722699337609393e-01,3.961570639901006996e-01
1.186895014616668131e+00,1.286286429057807545e+00,1.443834421343866081e+00,1.139475338941388971e+00,1.207579855354145693e+00,1.222194070114390518e+00,1.591025789576699101e-01,-4.869294800049064897e-01,4.261245921760379862e-01
1.310218323200969426e+00,1.334863014922747615e+00,1.489783925328795000e+00,1.450219472658351050e+00,1.986663643572562865e+00,1.313778027610263743e+00,-3.591165736705210360e-02,-4.697948252937405034e-01,3.967202731553594042e-01
1.107000334244840900e+00,1.219982453476426976e+00,1.103675203462369803e+00,1.328182708447755989e+00,1.216769531834945628e+00,1.286855182528993780e+00,-9.593477622127280502e-02,-9.660214644432613129e-01,4.114542938360186697e-01
1.368086945362147144e+00,1.229848357810873871e+00,1.436925034884336982e+00,1.345207168973343137e+00,1.924467009432768272e+00,1.385453193786753801e+00,3.691954572855814243e-02,3.535138125165952494e-01,4.635383459073142975e-01
1.170960702870927683e+00,1.194309610834494162e+00,1.165688957535254699e+00,1.143724084787093531e+00,1.614359633459690802e+00,1.126632402171340974e+00,-9.196219579457952376e-03,-3.457035988919046066e-01,2.756000507761086071e-01
1.009232754758513151e+00,1.136936109811313322e+00,7.975229116251818517e-01,1.187746762295266878e+00,9.776604385101975714e-01,1.091600202091032035e+00,-8.999107978066023250e-02,-5.719126682810343754e-01,4.031603996434977022e-01
1.359219536091692326e+00,1.503187917727054845e+00,1.865352843262828353e+00,1.340613906682993184e+00,1.147122325373909790e+00,1.690028525517347280e+00,1.156792747296020440e-01,-8.856256763267065235e-01,4.320906936323490877e-01
1.362013379491368914e+00,1.308154963561814821e+00,1.423686844311905730e+00,1.386876177448882697e+00,1.110878361598437891e+00,1.240470362411964400e+00,-1.696015061852992889e-02,-2.252412387358693202e-02,3.530006039193901435e-01
9.710665511807801131e-01,9.355959155364980129e-01,1.091802193052448189e+00,9.964589531799333821e-01,5.140970082340572400e-01,1.011962947691994241e+00,8.355640684710134714e-02,-1.791774947892259551e-01,4.685305117007720899e-02
1.023116596029954195e+00,9.831834101638288193e-01,1.206548713797141348e+00,1.085202971279595197e+00,1.302448501620104393e+00,1.179189695523387371e+00,4.558316737501403454e-02,-2.078795264882683791e-02,9.117087016345729045e-02
1.072857396721161205e+00,1.204713806281861643e+00,1.340113849736878304e+00,1.072346129205220988e+00,1.215963903391310108e+00,1.216045452390701165e+00,1.268813735271839827e-01,-5.508433307103621779e-01,3.187719247818351365e-01
9.454177081443224662e-01,9.334552194137384351e-01,1.019798280411097435e+00,8.665485100357304127e-01,1.135341675850522813e+00,8.524997789021979688e-01,1.136716746542986711e-01,-1.661049567173877861e-01,3.561333248140102770e-02
1.182146536677602722e+00,1.270197769257231935e+00,1.403876556964889000e+00,1.307598591727025417e+00,1.713544125817584751e+00,1.320223471496440482e+00,-6.139999149151059710e-03,-6.296221708759739411e-01,3.980667245608339733e-01
1.162160254964890171e+00,1.155085764597821418e+00,1.226714189559033663e+00,1.374141134277766518e+00,1.327033872839055384e+00,1.245946988212546902e+00,-1.040286266573487439e-01,-5.202105168194079976e-01,3.674772266777940333e-01
1.288220857155704557e+00,1.247110714506431295e+00,1.286450801525443000e+00,1.392376280009880229e+00,1.588943246116395702e+00,1.257798717166388469e+00,-6.820101744904263907e-02,-3.441240977971863901e-01,4.190066554326181691e-01
1.353712300801715118e+00,1.294280904712864722e+00,1.428534451621950474e+00,1.392560680353662983e+00,1.275176223361911720e+00,1.357828745462545728e+00,-4.586625386555770456e-03,5.652647845562547291e-03,4.695971092702327376e-01
1.101988899628596030e+00,1.051143408158865977e+00,1.198858465312709010e+00,1.153662361040583839e+00,1.008501000838356365e+00,1.063640809895596728e+00,8.247468814747264954e-02,1.833700037868807309e-02,2.184617262550558325e-01
1.315164684270974993e+00,1.263818133701263502e+00,1.347710149370526134e+00,1.466574970700207592e+00,9.322251428353421909e-01,1.364431947974859893e+00,1.509532746649472346e-03,-4.075873078629204116e-01,4.883674309108756439e-01
1.244651047463733340e+00,1.232419864598899517e+00,1.263588297468487331e+00,1.372966405898706999e+00,1.332506331326461346e+00,1.357820422304631958e+00,-5.542718878205528388e-02,-7.259519615024445649e-01,4.455368156326007800e-01
1.299052196721422581e+00,1.251900524384539359e+00,1.317592889598020012e+00,1.567227030551314737e+00,1.314085762750930808e+00,1.414462531527827416e+00,-1.186473708011659273e-01,-5.907761324020539551e-01,4.555277865232428280e-01
1.329193625551280178e+00,1.409411284086163230e+00,1.595942941140154447e+00,1.438742150495576411e+00,1.359822564875095230e+00,1.202862612626758088e+00,-3.954177104266773379e-02,-5.808137832231359265e-01,4.548994140904811245e-01
1.305758453168234912e+00,1.293081284218570159e+00,1.380110240831052382e+00,1.261164650682050414e+00,1.843792577577131553e+00,1.440523140373641819e+00,-1.693662581802087702e-04,-5.708523323111790448e-01,4.414725109391160474e-01
1.097862409809289952e+00,1.004153859089904621e+00,1.154512162116825280e+00,1.264489320360477675e+00,1.337484170007177564e+00,9.721716707282833658e-01,-1.459778975048132976e-02,-1.561926340241683864e-01,2.326078600219557146e-01
1.056976929342165805e+00,1.095246687499878746e+00,1.169607042867517155e+00,1.276903928884962847e+00,1.583718207511547682e+00,1.064239439137911303e+00,-6.642379667744872929e-02,-5.369804442892935903e-01,2.957216624691509366e-01
1.031594395689652943e+00,1.058756208626590700e+00,1.087632380173928937e+00,9.736961421237664283e-01,1.301064093942135180e+00,1.009768740240739593e+00,2.156376130559614634e-02,-2.089323916585525409e-01,8.319175606230633235e-03
1.288822686714349297e+00,1.373700012835174400e+00,1.361285440868109209e+00,1.326755225879930444e+00,1.776535013139790786e+00,1.219993389792160432e+00,-2.826263551822773279e-02,-3.662497972927337142e-01,3.832654365141821562e-01
1.370526736702104120e+00,1.249502654796054602e+00,1.202390247207384633e+00,1.349397429367944934e+00,1.424375505625602667e+00,1.261094646821094845e+00,6.050707461521351305e-03,-2.558985340450836699e-02,4.880814564054934412e-01
1.329669929506412718e+00,1.354088272712501650e+00,1.345919835822074528e+00,1.316871944970190444e+00,1.761661009923177090e+00,1.164305786757004357e+00,-2.485239571239786227e-02,-1.007676342569032990e-01,4.583088743640487683e-01
1.260544318601101388e+00,1.104821578683077510e+00,1.391526795503164049e+00,1.113807157023674055e+00,1.566479907033409225e+00,1.184429619232663100e+00,1.448239630072549189e-01,2.287381040464270265e-01,2.386681500850002524e-01
1.293457122645617297e+00,1.221490346950945716e+00,1.462587946175897935e+00,1.374338799060923266e+00,1.112561122393080915e+00,1.144553027967046832e+00,1.246070553278666171e-01,-3.971071967716970352e-01,4.689217545230892625e-01
1.228577890254417104e+00,1.116895481996031281e+00,1.172423565891809627e+00,1.139890311201189999e+00,1.459890996220744253e+00,1.089858379918235753e+00,7.344052359003885866e-02,7.579604178646526247e-02,3.258100259137913790e-01
